src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9568172474366442
9,7,device,device,flow,0.9568172474366442
10,13,device,device,flow,-0.945784704436085
13,10,device,device,flow,-0.945784704436085
10,14,device,device,flow,0.9589729341431205
14,10,device,device,flow,0.9589729341431205
10,15,device,device,flow,0.9906371763863346
15,10,device,device,flow,0.9906371763863346
10,16,device,device,flow,0.9765917823159612
16,10,device,device,flow,0.9765917823159612
10,19,device,device,flow,0.9888247808235557
19,10,device,device,flow,0.9888247808235557
10,21,device,device,flow,0.9888247808235557
21,10,device,device,flow,0.9888247808235557
10,33,device,device,flow,0.7834414437744643
33,10,device,device,flow,0.7834414437744643
10,42,device,device,flow,0.7657797900247285
42,10,device,device,flow,0.7657797900247285
13,14,device,device,flow,-0.9715567180109167
14,13,device,device,flow,-0.9715567180109167
13,15,device,device,flow,-0.9649618593704127
15,13,device,device,flow,-0.9649618593704127
13,16,device,device,flow,-0.9064568301358356
16,13,device,device,flow,-0.9064568301358356
13,19,device,device,flow,-0.9615534411199359
19,13,device,device,flow,-0.9615534411199359
13,21,device,device,flow,-0.9615534411199359
21,13,device,device,flow,-0.9615534411199359
13,33,device,device,flow,-0.7900225403281133
33,13,device,device,flow,-0.7900225403281133
13,42,device,device,flow,-0.7776846486920912
42,13,device,device,flow,-0.7776846486920912
14,15,device,device,flow,0.9753973266494093
15,14,device,device,flow,0.9753973266494093
14,16,device,device,flow,0.9199584853108101
16,14,device,device,flow,0.9199584853108101
14,19,device,device,flow,0.9718634069469091
19,14,device,device,flow,0.9718634069469091
14,21,device,device,flow,0.9718634069469091
21,14,device,device,flow,0.9718634069469091
14,33,device,device,flow,0.7640658469981313
33,14,device,device,flow,0.7640658469981313
15,16,device,device,flow,0.9572159159067238
16,15,device,device,flow,0.9572159159067238
15,19,device,device,flow,0.9953676691236032
19,15,device,device,flow,0.9953676691236032
15,21,device,device,flow,0.9953676691236032
21,15,device,device,flow,0.9953676691236032
15,33,device,device,flow,0.784814680277759
33,15,device,device,flow,0.784814680277759
15,42,device,device,flow,0.7688092006768366
42,15,device,device,flow,0.7688092006768366
16,19,device,device,flow,0.9656781551026653
19,16,device,device,flow,0.9656781551026653
16,21,device,device,flow,0.9656781551026653
21,16,device,device,flow,0.9656781551026653
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.7854410627660842
33,19,device,device,flow,0.7854410627660842
19,42,device,device,flow,0.7674021013562385
42,19,device,device,flow,0.7674021013562385
21,33,device,device,flow,0.7854410627660842
33,21,device,device,flow,0.7854410627660842
21,42,device,device,flow,0.7674021013562385
42,21,device,device,flow,0.7674021013562385
23,24,device,device,flow,0.9881258487618328
24,23,device,device,flow,0.9881258487618328
23,27,device,device,flow,0.9657147347980803
27,23,device,device,flow,0.9657147347980803
23,31,device,device,flow,0.9708484322572621
31,23,device,device,flow,0.9708484322572621
24,27,device,device,flow,0.9307207372104356
27,24,device,device,flow,0.9307207372104356
24,31,device,device,flow,0.9808886391842764
31,24,device,device,flow,0.9808886391842764
27,31,device,device,flow,0.9315130988135685
31,27,device,device,flow,0.9315130988135685
33,42,device,device,flow,0.9717772626541868
42,33,device,device,flow,0.9717772626541868
34,45,device,device,flow,0.81085103706804
45,34,device,device,flow,0.81085103706804
34,51,device,device,flow,0.865531127934869
51,34,device,device,flow,0.865531127934869
34,53,device,device,flow,0.8602327520741905
53,34,device,device,flow,0.8602327520741905
35,51,device,device,flow,0.7663909663239404
51,35,device,device,flow,0.7663909663239404
35,53,device,device,flow,0.7831772995165237
53,35,device,device,flow,0.7831772995165237
41,43,device,device,flow,0.8165715716062941
43,41,device,device,flow,0.8165715716062941
43,44,device,device,flow,0.8890662253816459
44,43,device,device,flow,0.8890662253816459
45,51,device,device,flow,0.8998379121349084
51,45,device,device,flow,0.8998379121349084
45,53,device,device,flow,0.9112311447149075
53,45,device,device,flow,0.9112311447149075
51,53,device,device,flow,0.9780643159523019
53,51,device,device,flow,0.9780643159523019
