src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.8239365145302623
8,7,device,device,flow,-0.8239365145302623
7,9,device,device,flow,0.9610362072661661
9,7,device,device,flow,0.9610362072661661
7,35,device,device,flow,0.8560441855673784
35,7,device,device,flow,0.8560441855673784
8,9,device,device,flow,-0.8169039817398116
9,8,device,device,flow,-0.8169039817398116
8,10,device,device,flow,-0.7934804971702089
10,8,device,device,flow,-0.7934804971702089
8,13,device,device,flow,0.8451043337417706
13,8,device,device,flow,0.8451043337417706
8,15,device,device,flow,-0.7982327473359071
15,8,device,device,flow,-0.7982327473359071
8,16,device,device,flow,-0.7911950229207432
16,8,device,device,flow,-0.7911950229207432
8,19,device,device,flow,-0.8030899623482968
19,8,device,device,flow,-0.8030899623482968
8,21,device,device,flow,-0.8030899623482968
21,8,device,device,flow,-0.8030899623482968
8,33,device,device,flow,-0.9017084538639866
33,8,device,device,flow,-0.9017084538639866
8,35,device,device,flow,-0.9408104117190152
35,8,device,device,flow,-0.9408104117190152
8,42,device,device,flow,-0.9306976819356435
42,8,device,device,flow,-0.9306976819356435
9,35,device,device,flow,0.8502131485673435
35,9,device,device,flow,0.8502131485673435
10,13,device,device,flow,-0.9751068515431217
13,10,device,device,flow,-0.9751068515431217
10,14,device,device,flow,0.9699458823873928
14,10,device,device,flow,0.9699458823873928
10,15,device,device,flow,0.989284647043858
15,10,device,device,flow,0.989284647043858
10,16,device,device,flow,0.9971100815578694
16,10,device,device,flow,0.9971100815578694
10,19,device,device,flow,0.9880903827654157
19,10,device,device,flow,0.9880903827654157
10,21,device,device,flow,0.9880903827654157
21,10,device,device,flow,0.9880903827654157
10,33,device,device,flow,0.8797482657405236
33,10,device,device,flow,0.8797482657405236
10,35,device,device,flow,0.7782446335550894
35,10,device,device,flow,0.7782446335550894
10,42,device,device,flow,0.8823778503247658
42,10,device,device,flow,0.8823778503247658
13,14,device,device,flow,-0.9555599302906397
14,13,device,device,flow,-0.9555599302906397
13,15,device,device,flow,-0.9855111563912419
15,13,device,device,flow,-0.9855111563912419
13,16,device,device,flow,-0.9725353501175349
16,13,device,device,flow,-0.9725353501175349
13,19,device,device,flow,-0.9861593853233765
19,13,device,device,flow,-0.9861593853233765
13,21,device,device,flow,-0.9861593853233765
21,13,device,device,flow,-0.9861593853233765
13,33,device,device,flow,-0.8933284721658342
33,13,device,device,flow,-0.8933284721658342
13,35,device,device,flow,-0.8362782968227108
35,13,device,device,flow,-0.8362782968227108
13,42,device,device,flow,-0.9148901742955377
42,13,device,device,flow,-0.9148901742955377
14,15,device,device,flow,0.980945941584173
15,14,device,device,flow,0.980945941584173
14,16,device,device,flow,0.9660357419630111
16,14,device,device,flow,0.9660357419630111
14,19,device,device,flow,0.9793582738819103
19,14,device,device,flow,0.9793582738819103
14,21,device,device,flow,0.9793582738819103
21,14,device,device,flow,0.9793582738819103
14,33,device,device,flow,0.8238828170471609
33,14,device,device,flow,0.8238828170471609
14,42,device,device,flow,0.8187239249989415
42,14,device,device,flow,0.8187239249989415
15,16,device,device,flow,0.9864256950978489
16,15,device,device,flow,0.9864256950978489
15,19,device,device,flow,0.9999284049360123
19,15,device,device,flow,0.9999284049360123
15,21,device,device,flow,0.9999284049360123
21,15,device,device,flow,0.9999284049360123
15,33,device,device,flow,0.8764322809759835
33,15,device,device,flow,0.8764322809759835
15,35,device,device,flow,0.7789469544262028
35,15,device,device,flow,0.7789469544262028
15,42,device,device,flow,0.8841311164443801
42,15,device,device,flow,0.8841311164443801
16,19,device,device,flow,0.9852348821457696
19,16,device,device,flow,0.9852348821457696
16,21,device,device,flow,0.9852348821457696
21,16,device,device,flow,0.9852348821457696
16,33,device,device,flow,0.8726032880047863
33,16,device,device,flow,0.8726032880047863
16,35,device,device,flow,0.7737442250034986
35,16,device,device,flow,0.7737442250034986
16,42,device,device,flow,0.8767678057970483
42,16,device,device,flow,0.8767678057970483
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.8784947301330522
33,19,device,device,flow,0.8784947301330522
19,35,device,device,flow,0.7832687025189411
35,19,device,device,flow,0.7832687025189411
19,42,device,device,flow,0.8868600917556752
42,19,device,device,flow,0.8868600917556752
21,33,device,device,flow,0.8784947301330522
33,21,device,device,flow,0.8784947301330522
21,35,device,device,flow,0.7832687025189411
35,21,device,device,flow,0.7832687025189411
21,42,device,device,flow,0.8868600917556752
42,21,device,device,flow,0.8868600917556752
23,24,device,device,flow,0.9157455142306073
24,23,device,device,flow,0.9157455142306073
23,27,device,device,flow,0.8322633201140821
27,23,device,device,flow,0.8322633201140821
23,31,device,device,flow,0.8703874191020693
31,23,device,device,flow,0.8703874191020693
24,31,device,device,flow,0.9402735543835616
31,24,device,device,flow,0.9402735543835616
26,56,device,device,flow,0.8660321155727657
56,26,device,device,flow,0.8660321155727657
33,35,device,device,flow,0.9201422346257061
35,33,device,device,flow,0.9201422346257061
33,42,device,device,flow,0.9705625755547241
42,33,device,device,flow,0.9705625755547241
35,42,device,device,flow,0.9421562593060526
42,35,device,device,flow,0.9421562593060526
51,53,device,device,flow,0.9466858436224386
53,51,device,device,flow,0.9466858436224386
