src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.8484839694918364
10,8,device,device,flow,-0.8484839694918364
8,13,device,device,flow,0.8709077157420771
13,8,device,device,flow,0.8709077157420771
8,14,device,device,flow,-0.8205981805150838
14,8,device,device,flow,-0.8205981805150838
8,15,device,device,flow,-0.8569351581015088
15,8,device,device,flow,-0.8569351581015088
8,16,device,device,flow,-0.8484839694918368
16,8,device,device,flow,-0.8484839694918368
8,19,device,device,flow,-0.8545788767347716
19,8,device,device,flow,-0.8545788767347716
8,21,device,device,flow,-0.8545788767347716
21,8,device,device,flow,-0.8545788767347716
8,33,device,device,flow,-0.9449494828638435
33,8,device,device,flow,-0.9449494828638435
8,42,device,device,flow,-0.8710839879397567
42,8,device,device,flow,-0.8710839879397567
10,13,device,device,flow,-0.9664344064244117
13,10,device,device,flow,-0.9664344064244117
10,14,device,device,flow,0.9672213426105828
14,10,device,device,flow,0.9672213426105828
10,15,device,device,flow,0.9889601020135652
15,10,device,device,flow,0.9889601020135652
10,16,device,device,flow,1.0000000000000002
16,10,device,device,flow,1.0000000000000002
10,19,device,device,flow,0.9972583555666885
19,10,device,device,flow,0.9972583555666885
10,21,device,device,flow,0.9972583555666885
21,10,device,device,flow,0.9972583555666885
10,23,device,device,flow,0.8247916306653524
23,10,device,device,flow,0.8247916306653524
10,24,device,device,flow,0.8491626030791485
24,10,device,device,flow,0.8491626030791485
10,27,device,device,flow,0.7700341683720606
27,10,device,device,flow,0.7700341683720606
10,31,device,device,flow,0.8094010911468946
31,10,device,device,flow,0.8094010911468946
10,33,device,device,flow,0.8102913175995471
33,10,device,device,flow,0.8102913175995471
12,13,device,device,flow,0.795745887280579
13,12,device,device,flow,0.795745887280579
12,14,device,device,flow,-0.7876622744975186
14,12,device,device,flow,-0.7876622744975186
12,25,device,device,flow,0.8887508242232017
25,12,device,device,flow,0.8887508242232017
13,14,device,device,flow,-0.990074648118989
14,13,device,device,flow,-0.990074648118989
13,15,device,device,flow,-0.975999924095787
15,13,device,device,flow,-0.975999924095787
13,16,device,device,flow,-0.9664344064244117
16,13,device,device,flow,-0.9664344064244117
13,19,device,device,flow,-0.9733782419181511
19,13,device,device,flow,-0.9733782419181511
13,21,device,device,flow,-0.9733782419181511
21,13,device,device,flow,-0.9733782419181511
13,23,device,device,flow,-0.8040996973314388
23,13,device,device,flow,-0.8040996973314388
13,24,device,device,flow,-0.8321031355412427
24,13,device,device,flow,-0.8321031355412427
13,25,device,device,flow,0.7912428378860104
25,13,device,device,flow,0.7912428378860104
13,31,device,device,flow,-0.7943349361117001
31,13,device,device,flow,-0.7943349361117001
13,33,device,device,flow,-0.8289959168526736
33,13,device,device,flow,-0.8289959168526736
14,15,device,device,flow,0.9759787722317842
15,14,device,device,flow,0.9759787722317842
14,16,device,device,flow,0.9672213426105828
16,14,device,device,flow,0.9672213426105828
14,19,device,device,flow,0.9738570460141932
19,14,device,device,flow,0.9738570460141932
14,21,device,device,flow,0.9738570460141932
21,14,device,device,flow,0.9738570460141932
14,23,device,device,flow,0.791981496794136
23,14,device,device,flow,0.791981496794136
14,24,device,device,flow,0.8236386501860534
24,14,device,device,flow,0.8236386501860534
14,25,device,device,flow,-0.805295366225486
25,14,device,device,flow,-0.805295366225486
14,31,device,device,flow,0.7883662304889912
31,14,device,device,flow,0.7883662304889912
14,33,device,device,flow,0.7824570809360213
33,14,device,device,flow,0.7824570809360213
15,16,device,device,flow,0.9889601020135653
16,15,device,device,flow,0.9889601020135653
15,19,device,device,flow,0.9971893639474209
19,15,device,device,flow,0.9971893639474209
15,21,device,device,flow,0.9971893639474209
21,15,device,device,flow,0.9971893639474209
15,23,device,device,flow,0.8156348356980467
23,15,device,device,flow,0.8156348356980467
15,24,device,device,flow,0.8394559163688008
24,15,device,device,flow,0.8394559163688008
15,27,device,device,flow,0.7616778986582883
27,15,device,device,flow,0.7616778986582883
15,31,device,device,flow,0.7997740539893733
