src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.7509844668912671
10,8,device,device,flow,-0.7509844668912671
8,13,device,device,flow,0.7655453706247223
13,8,device,device,flow,0.7655453706247223
8,14,device,device,flow,-0.877342924006354
14,8,device,device,flow,-0.877342924006354
8,15,device,device,flow,-0.7599952057001033
15,8,device,device,flow,-0.7599952057001033
8,19,device,device,flow,-0.7509844668912671
19,8,device,device,flow,-0.7509844668912671
8,21,device,device,flow,-0.7509844668912671
21,8,device,device,flow,-0.7509844668912671
8,25,device,device,flow,0.8276941712255015
25,8,device,device,flow,0.8276941712255015
10,13,device,device,flow,-0.9194558771647153
13,10,device,device,flow,-0.9194558771647153
10,14,device,device,flow,0.9250538554199739
14,10,device,device,flow,0.9250538554199739
10,15,device,device,flow,0.9684641224200939
15,10,device,device,flow,0.9684641224200939
10,16,device,device,flow,0.9745573644561961
16,10,device,device,flow,0.9745573644561961
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
13,14,device,device,flow,-0.9689329484766379
14,13,device,device,flow,-0.9689329484766379
13,15,device,device,flow,-0.9517274541992379
15,13,device,device,flow,-0.9517274541992379
13,16,device,device,flow,-0.842861632799668
16,13,device,device,flow,-0.842861632799668
13,19,device,device,flow,-0.9194558771647153
19,13,device,device,flow,-0.9194558771647153
13,21,device,device,flow,-0.9194558771647153
21,13,device,device,flow,-0.9194558771647153
14,15,device,device,flow,0.9523968691733057
15,14,device,device,flow,0.9523968691733057
14,16,device,device,flow,0.8524199773240166
16,14,device,device,flow,0.8524199773240166
14,19,device,device,flow,0.9250538554199739
19,14,device,device,flow,0.9250538554199739
14,21,device,device,flow,0.9250538554199739
21,14,device,device,flow,0.9250538554199739
15,16,device,device,flow,0.8880290269929724
16,15,device,device,flow,0.8880290269929724
15,19,device,device,flow,0.9684641224200939
19,15,device,device,flow,0.9684641224200939
15,21,device,device,flow,0.9684641224200939
21,15,device,device,flow,0.9684641224200939
16,19,device,device,flow,0.9745573644561961
19,16,device,device,flow,0.9745573644561961
16,21,device,device,flow,0.9745573644561961
21,16,device,device,flow,0.9745573644561961
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9735775630294498
24,23,device,device,flow,0.9735775630294498
23,27,device,device,flow,0.9035371859169725
27,23,device,device,flow,0.9035371859169725
23,31,device,device,flow,0.957852976893434
31,23,device,device,flow,0.957852976893434
24,27,device,device,flow,0.8370833823920996
27,24,device,device,flow,0.8370833823920996
24,31,device,device,flow,0.9680934444605703
31,24,device,device,flow,0.9680934444605703
25,35,device,device,flow,0.7625929418462728
35,25,device,device,flow,0.7625929418462728
25,41,device,device,flow,0.7658709772418846
41,25,device,device,flow,0.7658709772418846
26,56,device,device,flow,0.7764353052841342
56,26,device,device,flow,0.7764353052841342
27,31,device,device,flow,0.9198289378958525
31,27,device,device,flow,0.9198289378958525
34,45,device,device,flow,0.7728653211105799
45,34,device,device,flow,0.7728653211105799
35,51,device,device,flow,0.7799658570809911
51,35,device,device,flow,0.7799658570809911
35,53,device,device,flow,0.7856581937819483
53,35,device,device,flow,0.7856581937819483
51,53,device,device,flow,0.9808184893415857
53,51,device,device,flow,0.9808184893415857
