src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.8102499775967343
8,7,device,device,flow,-0.8102499775967343
7,9,device,device,flow,0.9435738419796258
9,7,device,device,flow,0.9435738419796258
7,12,device,device,flow,-0.7841002688091251
12,7,device,device,flow,-0.7841002688091251
7,33,device,device,flow,0.7924284502296445
33,7,device,device,flow,0.7924284502296445
7,35,device,device,flow,0.7881991644977082
35,7,device,device,flow,0.7881991644977082
7,42,device,device,flow,0.8279020955196479
42,7,device,device,flow,0.8279020955196479
8,9,device,device,flow,-0.81623092110513
9,8,device,device,flow,-0.81623092110513
8,10,device,device,flow,-0.8695178352261543
10,8,device,device,flow,-0.8695178352261543
8,12,device,device,flow,0.9505003658451945
12,8,device,device,flow,0.9505003658451945
8,13,device,device,flow,0.8795100351803973
13,8,device,device,flow,0.8795100351803973
8,14,device,device,flow,-0.7748720002575915
14,8,device,device,flow,-0.7748720002575915
8,15,device,device,flow,-0.8743903217972618
15,8,device,device,flow,-0.8743903217972618
8,16,device,device,flow,-0.849652664119799
16,8,device,device,flow,-0.849652664119799
8,19,device,device,flow,-0.8695178352261543
19,8,device,device,flow,-0.8695178352261543
8,21,device,device,flow,-0.8695178352261543
21,8,device,device,flow,-0.8695178352261543
8,33,device,device,flow,-0.9698719732273858
33,8,device,device,flow,-0.9698719732273858
8,35,device,device,flow,-0.8755485811433573
35,8,device,device,flow,-0.8755485811433573
8,42,device,device,flow,-0.9767193783786633
42,8,device,device,flow,-0.9767193783786633
9,12,device,device,flow,-0.7771521269712678
12,9,device,device,flow,-0.7771521269712678
9,33,device,device,flow,0.8013605574123385
33,9,device,device,flow,0.8013605574123385
9,35,device,device,flow,0.7915402518400719
35,9,device,device,flow,0.7915402518400719
9,42,device,device,flow,0.8305548176234803
42,9,device,device,flow,0.8305548176234803
10,12,device,device,flow,-0.8994697650164064
12,10,device,device,flow,-0.8994697650164064
10,13,device,device,flow,-0.9870537460182444
13,10,device,device,flow,-0.9870537460182444
10,14,device,device,flow,0.9673758353625859
14,10,device,device,flow,0.9673758353625859
10,15,device,device,flow,0.998044084174019
15,10,device,device,flow,0.998044084174019
10,16,device,device,flow,0.9922243532249847
16,10,device,device,flow,0.9922243532249847
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,33,device,device,flow,0.8218030989179324
33,10,device,device,flow,0.8218030989179324
10,42,device,device,flow,0.8153581947661976
42,10,device,device,flow,0.8153581947661976
10,44,device,device,flow,0.7550068231394477
44,10,device,device,flow,0.7550068231394477
12,13,device,device,flow,0.9035179188201562
13,12,device,device,flow,0.9035179188201562
