src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.8551058642024361
10,8,device,device,flow,-0.8551058642024361
8,13,device,device,flow,0.9020691690194301
13,8,device,device,flow,0.9020691690194301
8,14,device,device,flow,-0.9075391117895484
14,8,device,device,flow,-0.9075391117895484
8,15,device,device,flow,-0.8649040376898851
15,8,device,device,flow,-0.8649040376898851
8,16,device,device,flow,-0.8196489788520362
16,8,device,device,flow,-0.8196489788520362
8,19,device,device,flow,-0.8551058642024361
19,8,device,device,flow,-0.8551058642024361
8,21,device,device,flow,-0.8551058642024361
21,8,device,device,flow,-0.8551058642024361
10,13,device,device,flow,-0.9361319997665829
13,10,device,device,flow,-0.9361319997665829
10,14,device,device,flow,0.9586060141649564
14,10,device,device,flow,0.9586060141649564
10,15,device,device,flow,0.990778109272701
15,10,device,device,flow,0.990778109272701
10,16,device,device,flow,0.9848204897774882
16,10,device,device,flow,0.9848204897774882
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,23,device,device,flow,0.7949273851680926
23,10,device,device,flow,0.7949273851680926
10,24,device,device,flow,0.8366736295410416
24,10,device,device,flow,0.8366736295410416
10,31,device,device,flow,0.8043593305906376
31,10,device,device,flow,0.8043593305906376
13,14,device,device,flow,-0.9909172924951511
14,13,device,device,flow,-0.9909172924951511
13,15,device,device,flow,-0.9459175441148813
15,13,device,device,flow,-0.9459175441148813
13,16,device,device,flow,-0.8984877313872771
16,13,device,device,flow,-0.8984877313872771
13,19,device,device,flow,-0.9361319997665828
19,13,device,device,flow,-0.9361319997665828
13,21,device,device,flow,-0.9361319997665828
21,13,device,device,flow,-0.9361319997665828
13,24,device,device,flow,-0.7749005746149378
24,13,device,device,flow,-0.7749005746149378
14,15,device,device,flow,0.970939737987215
15,14,device,device,flow,0.970939737987215
14,16,device,device,flow,0.9170530302928978
16,14,device,device,flow,0.9170530302928978
14,19,device,device,flow,0.9586060141649564
19,14,device,device,flow,0.9586060141649564
14,21,device,device,flow,0.9586060141649564
21,14,device,device,flow,0.9586060141649564
14,24,device,device,flow,0.7918897574572176
24,14,device,device,flow,0.7918897574572176
14,31,device,device,flow,0.7623536796671719
31,14,device,device,flow,0.7623536796671719
15,16,device,device,flow,0.9522235088308961
16,15,device,device,flow,0.9522235088308961
15,19,device,device,flow,0.990778109272701
19,15,device,device,flow,0.990778109272701
15,21,device,device,flow,0.990778109272701
21,15,device,device,flow,0.990778109272701
15,23,device,device,flow,0.7877893977445498
23,15,device,device,flow,0.7877893977445498
15,24,device,device,flow,0.8291749459053867
24,15,device,device,flow,0.8291749459053867
15,31,device,device,flow,0.7971882470677597
31,15,device,device,flow,0.7971882470677597
16,19,device,device,flow,0.9848204897774882
19,16,device,device,flow,0.9848204897774882
16,21,device,device,flow,0.9848204897774882
21,16,device,device,flow,0.9848204897774882
16,23,device,device,flow,0.7828508203032252
23,16,device,device,flow,0.7828508203032252
16,24,device,device,flow,0.8239733336285172
24,16,device,device,flow,0.8239733336285172
16,31,device,device,flow,0.7921495499093637
31,16,device,device,flow,0.7921495499093637
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,23,device,device,flow,0.7949273851680926
23,19,device,device,flow,0.7949273851680926
19,24,device,device,flow,0.8366736295410416
24,19,device,device,flow,0.8366736295410416
19,31,device,device,flow,0.8043593305906376
31,19,device,device,flow,0.8043593305906376
21,23,device,device,flow,0.7949273851680926
23,21,device,device,flow,0.7949273851680926
21,24,device,device,flow,0.8366736295410416
24,21,device,device,flow,0.8366736295410416
21,31,device,device,flow,0.8043593305906376
31,21,device,device,flow,0.8043593305906376
23,24,device,device,flow,0.9818056069227288
24,23,device,device,flow,0.9818056069227288
23,27,device,device,flow,0.9434402670633596
27,23,device,device,flow,0.9434402670633596
23,31,device,device,flow,0.9692665357422294
31,23,device,device,flow,0.9692665357422294
24,27,device,device,flow,0.8993322769681554
27,24,device,device,flow,0.8993322769681554
24,31,device,device,flow,0.9760946826867096
31,24,device,device,flow,0.9760946826867096
25,41,device,device,flow,0.7903976932747643
41,25,device,device,flow,0.7903976932747643
26,56,device,device,flow,0.7764353052841342
56,26,device,device,flow,0.7764353052841342
27,31,device,device,flow,0.9360584548058826
31,27,device,device,flow,0.9360584548058826
51,53,device,device,flow,0.9646518152862739
53,51,device,device,flow,0.9646518152862739
54,56,device,device,flow,0.8739767440834211
56,54,device,device,flow,0.8739767440834211
