src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9141598144538828
9,7,device,device,flow,0.9141598144538828
8,14,device,device,flow,-0.8684128676385683
14,8,device,device,flow,-0.8684128676385683
8,25,device,device,flow,0.8814709088556426
25,8,device,device,flow,0.8814709088556426
8,41,device,device,flow,0.7985198006741496
41,8,device,device,flow,0.7985198006741496
10,13,device,device,flow,-0.9109809044111482
13,10,device,device,flow,-0.9109809044111482
10,14,device,device,flow,0.9063334302359598
14,10,device,device,flow,0.9063334302359598
10,15,device,device,flow,0.9883899951907525
15,10,device,device,flow,0.9883899951907525
10,16,device,device,flow,0.9692307692307695
16,10,device,device,flow,0.9692307692307695
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
13,14,device,device,flow,-0.9180681576306646
14,13,device,device,flow,-0.9180681576306646
13,15,device,device,flow,-0.9393693300856215
15,13,device,device,flow,-0.9393693300856215
13,16,device,device,flow,-0.8191351722877647
16,13,device,device,flow,-0.8191351722877647
13,19,device,device,flow,-0.9109809044111482
19,13,device,device,flow,-0.9109809044111482
13,21,device,device,flow,-0.9109809044111482
21,13,device,device,flow,-0.9109809044111482
14,15,device,device,flow,0.932454067185308
15,14,device,device,flow,0.932454067185308
14,16,device,device,flow,0.8190272082551208
16,14,device,device,flow,0.8190272082551208
14,19,device,device,flow,0.9063334302359598
19,14,device,device,flow,0.9063334302359598
14,21,device,device,flow,0.9063334302359598
21,14,device,device,flow,0.9063334302359598
15,16,device,device,flow,0.9205921664139338
16,15,device,device,flow,0.9205921664139338
15,19,device,device,flow,0.9883899951907525
19,15,device,device,flow,0.9883899951907525
15,21,device,device,flow,0.9883899951907525
21,15,device,device,flow,0.9883899951907525
16,19,device,device,flow,0.9692307692307693
19,16,device,device,flow,0.9692307692307693
16,21,device,device,flow,0.9692307692307693
21,16,device,device,flow,0.9692307692307693
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9710144631217178
24,23,device,device,flow,0.9710144631217178
23,27,device,device,flow,0.9329527579628641
27,23,device,device,flow,0.9329527579628641
23,31,device,device,flow,0.9483463347362061
31,23,device,device,flow,0.9483463347362061
24,27,device,device,flow,0.8770836415295162
27,24,device,device,flow,0.8770836415295162
24,31,device,device,flow,0.9628970335455709
31,24,device,device,flow,0.9628970335455709
25,35,device,device,flow,0.7906180777506203
35,25,device,device,flow,0.7906180777506203
25,41,device,device,flow,0.8779229627569014
41,25,device,device,flow,0.8779229627569014
26,56,device,device,flow,0.776435305284134
56,26,device,device,flow,0.776435305284134
27,31,device,device,flow,0.9333397097734579
31,27,device,device,flow,0.9333397097734579
34,45,device,device,flow,0.7930420774860828
45,34,device,device,flow,0.7930420774860828
35,41,device,device,flow,0.8007327429967309
41,35,device,device,flow,0.8007327429967309
51,53,device,device,flow,0.942919657019076
53,51,device,device,flow,0.942919657019076
