src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.7683675035399653
8,7,device,device,flow,-0.7683675035399653
7,9,device,device,flow,0.9329016511546178
9,7,device,device,flow,0.9329016511546178
7,33,device,device,flow,0.7565553200079963
33,7,device,device,flow,0.7565553200079963
7,42,device,device,flow,0.7957042104591391
42,7,device,device,flow,0.7957042104591391
8,9,device,device,flow,-0.7705511005217361
9,8,device,device,flow,-0.7705511005217361
8,10,device,device,flow,-0.869360632111322
10,8,device,device,flow,-0.869360632111322
8,12,device,device,flow,0.9047276157212647
12,8,device,device,flow,0.9047276157212647
8,13,device,device,flow,0.8741512861820996
13,8,device,device,flow,0.8741512861820996
8,14,device,device,flow,-0.76267860820999
14,8,device,device,flow,-0.76267860820999
8,15,device,device,flow,-0.8730463216483978
15,8,device,device,flow,-0.8730463216483978
8,16,device,device,flow,-0.8483986702588227
16,8,device,device,flow,-0.8483986702588227
8,19,device,device,flow,-0.869360632111322
19,8,device,device,flow,-0.869360632111322
8,21,device,device,flow,-0.869360632111322
21,8,device,device,flow,-0.869360632111322
8,33,device,device,flow,-0.9773339552812212
33,8,device,device,flow,-0.9773339552812212
8,35,device,device,flow,-0.8054258816493648
35,8,device,device,flow,-0.8054258816493648
8,42,device,device,flow,-0.9676676184181388
42,8,device,device,flow,-0.9676676184181388
9,33,device,device,flow,0.7663204221328186
33,9,device,device,flow,0.7663204221328186
9,42,device,device,flow,0.7947972356041996
42,9,device,device,flow,0.7947972356041996
10,12,device,device,flow,-0.8147418413021935
12,10,device,device,flow,-0.8147418413021935
10,13,device,device,flow,-0.9856833204540403
13,10,device,device,flow,-0.9856833204540403
10,14,device,device,flow,0.9615275653220499
14,10,device,device,flow,0.9615275653220499
10,15,device,device,flow,0.9991009746211522
15,10,device,device,flow,0.9991009746211522
10,16,device,device,flow,0.9916502126314651
16,10,device,device,flow,0.9916502126314651
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,33,device,device,flow,0.8669943156068736
33,10,device,device,flow,0.8669943156068736
10,42,device,device,flow,0.8192780493893306
42,10,device,device,flow,0.8192780493893306
12,13,device,device,flow,0.8159457885631715
13,12,device,device,flow,0.8159457885631715
12,15,device,device,flow,-0.815886234517802
15,12,device,device,flow,-0.815886234517802
12,16,device,device,flow,-0.8018476210184226
16,12,device,device,flow,-0.8018476210184226
12,19,device,device,flow,-0.8147418413021935
19,12,device,device,flow,-0.8147418413021935
12,21,device,device,flow,-0.8147418413021935
21,12,device,device,flow,-0.8147418413021935
12,33,device,device,flow,-0.8663922974568028
33,12,device,device,flow,-0.8663922974568028
12,42,device,device,flow,-0.833506718769049
42,12,device,device,flow,-0.833506718769049
13,14,device,device,flow,-0.9743701303346882
14,13,device,device,flow,-0.9743701303346882
13,15,device,device,flow,-0.9897509647843097
15,13,device,device,flow,-0.9897509647843097
13,16,device,device,flow,-0.9622907671851605
16,13,device,device,flow,-0.9622907671851605
13,19,device,device,flow,-0.9856833204540403
19,13,device,device,flow,-0.9856833204540403
13,21,device,device,flow,-0.9856833204540403
21,13,device,device,flow,-0.9856833204540403
13,33,device,device,flow,-0.8686320727683908
33,13,device,device,flow,-0.8686320727683908
13,42,device,device,flow,-0.8220818296263904
42,13,device,device,flow,-0.8220818296263904
14,15,device,device,flow,0.9652782412408135
15,14,device,device,flow,0.9652782412408135
14,16,device,device,flow,0.9393120530087518
16,14,device,device,flow,0.9393120530087518
14,19,device,device,flow,0.9615275653220501
19,14,device,device,flow,0.9615275653220501
14,21,device,device,flow,0.9615275653220501
21,14,device,device,flow,0.9615275653220501
14,23,device,device,flow,0.7632674638024172
23,14,device,device,flow,0.7632674638024172
14,24,device,device,flow,0.7621385658959651
24,14,device,device,flow,0.7621385658959651
14,25,device,device,flow,-0.769813120442934
25,14,device,device,flow,-0.769813120442934
14,31,device,device,flow,0.7508105967858816
31,14,device,device,flow,0.7508105967858816
14,33,device,device,flow,0.7578864972246141
33,14,device,device,flow,0.7578864972246141
15,16,device,device,flow,0.9852952730458303
16,15,device,device,flow,0.9852952730458303
15,19,device,device,flow,0.9991009746211522
19,15,device,device,flow,0.9991009746211522
15,21,device,device,flow,0.9991009746211522
21,15,device,device,flow,0.9991009746211522
15,33,device,device,flow,0.8696084931540289
33,15,device,device,flow,0.8696084931540289
15,42,device,device,flow,0.8234631099335455
42,15,device,device,flow,0.8234631099335455
16,19,device,device,flow,0.9916502126314651
19,16,device,device,flow,0.9916502126314651
16,21,device,device,flow,0.9916502126314651
21,16,device,device,flow,0.9916502126314651
16,33,device,device,flow,0.8492438937036371
33,16,device,device,flow,0.8492438937036371
16,42,device,device,flow,0.79737872994083
42,16,device,device,flow,0.79737872994083
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.8669943156068736
33,19,device,device,flow,0.8669943156068736
19,42,device,device,flow,0.8192780493893306
42,19,device,device,flow,0.8192780493893306
21,33,device,device,flow,0.8669943156068736
33,21,device,device,flow,0.8669943156068736
21,42,device,device,flow,0.8192780493893306
42,21,device,device,flow,0.8192780493893306
23,24,device,device,flow,0.9752176018018452
24,23,device,device,flow,0.9752176018018452
23,25,device,device,flow,-0.8141512844923074
25,23,device,device,flow,-0.8141512844923074
23,27,device,device,flow,0.9398919204647349
27,23,device,device,flow,0.9398919204647349
23,31,device,device,flow,0.9704807480209412
31,23,device,device,flow,0.9704807480209412
24,25,device,device,flow,-0.8199308237170713
25,24,device,device,flow,-0.8199308237170713
24,27,device,device,flow,0.8692298332873903
27,24,device,device,flow,0.8692298332873903
24,31,device,device,flow,0.9927793187790444
31,24,device,device,flow,0.9927793187790444
