src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.8514096233106843
10,8,device,device,flow,-0.8514096233106843
8,12,device,device,flow,0.9244528579550476
12,8,device,device,flow,0.9244528579550476
8,13,device,device,flow,0.8627983048051195
13,8,device,device,flow,0.8627983048051195
8,14,device,device,flow,-0.8320447346887037
14,8,device,device,flow,-0.8320447346887037
8,15,device,device,flow,-0.855069680111141
15,8,device,device,flow,-0.855069680111141
8,16,device,device,flow,-0.8407641169722146
16,8,device,device,flow,-0.8407641169722146
8,19,device,device,flow,-0.8514096233106843
19,8,device,device,flow,-0.8514096233106843
8,21,device,device,flow,-0.8514096233106843
21,8,device,device,flow,-0.8514096233106843
8,33,device,device,flow,-0.9105769250048085
33,8,device,device,flow,-0.9105769250048085
8,42,device,device,flow,-0.919054934367161
42,8,device,device,flow,-0.919054934367161
10,12,device,device,flow,-0.8101368279068785
12,10,device,device,flow,-0.8101368279068785
10,13,device,device,flow,-0.9794326833718492
13,10,device,device,flow,-0.9794326833718492
10,14,device,device,flow,0.9782576177289806
14,10,device,device,flow,0.9782576177289806
10,15,device,device,flow,0.9992722476599757
15,10,device,device,flow,0.9992722476599757
10,16,device,device,flow,0.9973189886519536
16,10,device,device,flow,0.9973189886519536
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,23,device,device,flow,0.8462077303655086
23,10,device,device,flow,0.8462077303655086
10,24,device,device,flow,0.88177980737932
24,10,device,device,flow,0.88177980737932
10,27,device,device,flow,0.7820017532370523
27,10,device,device,flow,0.7820017532370523
10,31,device,device,flow,0.8569303340081363
31,10,device,device,flow,0.8569303340081363
12,13,device,device,flow,0.8220332144418515
13,12,device,device,flow,0.8220332144418515
12,14,device,device,flow,-0.8040480090829426
14,12,device,device,flow,-0.8040480090829426
12,15,device,device,flow,-0.8115884410915327
15,12,device,device,flow,-0.8115884410915327
12,16,device,device,flow,-0.8034854008163419
16,12,device,device,flow,-0.8034854008163419
12,19,device,device,flow,-0.8101368279068781
19,12,device,device,flow,-0.8101368279068781
12,21,device,device,flow,-0.8101368279068781
21,12,device,device,flow,-0.8101368279068781
12,33,device,device,flow,-0.8123815423191799
33,12,device,device,flow,-0.8123815423191799
12,42,device,device,flow,-0.8318901858594135
42,12,device,device,flow,-0.8318901858594135
13,14,device,device,flow,-0.9907748217864826
14,13,device,device,flow,-0.9907748217864826
13,15,device,device,flow,-0.9841261316037614
15,13,device,device,flow,-0.9841261316037614
13,16,device,device,flow,-0.9663655412456231
16,13,device,device,flow,-0.9663655412456231
13,19,device,device,flow,-0.9794326833718491
19,13,device,device,flow,-0.9794326833718491
13,21,device,device,flow,-0.9794326833718491
21,13,device,device,flow,-0.9794326833718491
13,23,device,device,flow,-0.8211848987034136
23,13,device,device,flow,-0.8211848987034136
13,24,device,device,flow,-0.859239978380668
24,13,device,device,flow,-0.859239978380668
13,27,device,device,flow,-0.7579960280501401
27,13,device,device,flow,-0.7579960280501401
13,31,device,device,flow,-0.8347227168099249
31,13,device,device,flow,-0.8347227168099249
14,15,device,device,flow,0.9823994677060796
15,14,device,device,flow,0.9823994677060796
14,16,device,device,flow,0.9661524989499
16,14,device,device,flow,0.9661524989499
14,19,device,device,flow,0.9782576177289806
19,14,device,device,flow,0.9782576177289806
14,21,device,device,flow,0.9782576177289806
21,14,device,device,flow,0.9782576177289806
14,23,device,device,flow,0.808935541374259
23,14,device,device,flow,0.808935541374259
14,24,device,device,flow,0.8502766964650994
24,14,device,device,flow,0.8502766964650994
14,25,device,device,flow,-0.7709503755421898
25,14,device,device,flow,-0.7709503755421898
14,31,device,device,flow,0.8247672337472971
31,14,device,device,flow,0.8247672337472971
15,16,device,device,flow,0.9938053859151937
16,15,device,device,flow,0.9938053859151937
15,19,device,device,flow,0.9992722476599757
19,15,device,device,flow,0.9992722476599757
15,21,device,device,flow,0.9992722476599757
21,15,device,device,flow,0.9992722476599757
15,23,device,device,flow,0.8458070480704125
23,15,device,device,flow,0.8458070480704125
15,24,device,device,flow,0.8812708858386762
24,15,device,device,flow,0.8812708858386762
15,27,device,device,flow,0.7816396915679685
27,15,device,device,flow,0.7816396915679685
15,31,device,device,flow,0.8564530523357358
31,15,device,device,flow,0.8564530523357358
16,19,device,device,flow,0.9973189886519536
19,16,device,device,flow,0.9973189886519536
16,21,device,device,flow,0.9973189886519536
21,16,device,device,flow,0.9973189886519536
16,23,device,device,flow,0.8439423489322493
23,16,device,device,flow,0.8439423489322493
16,24,device,device,flow,0.8794157457092586
24,16,device,device,flow,0.8794157457092586
16,27,device,device,flow,0.779905197662432
27,16,device,device,flow,0.779905197662432
16,31,device,device,flow,0.8546328940581754
31,16,device,device,flow,0.8546328940581754
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,23,device,device,flow,0.8462077303655086
23,19,device,device,flow,0.8462077303655086
19,24,device,device,flow,0.88177980737932
24,19,device,device,flow,0.88177980737932
19,27,device,device,flow,0.7820017532370523
27,19,device,device,flow,0.7820017532370523
19,31,device,device,flow,0.8569303340081363
31,19,device,device,flow,0.8569303340081363
21,23,device,device,flow,0.8462077303655086
23,21,device,device,flow,0.8462077303655086
21,24,device,device,flow,0.88177980737932
24,21,device,device,flow,0.88177980737932
21,27,device,device,flow,0.7820017532370523
27,21,device,device,flow,0.7820017532370523
21,31,device,device,flow,0.8569303340081363
31,21,device,device,flow,0.8569303340081363
23,24,device,device,flow,0.9851923955686337
24,23,device,device,flow,0.9851923955686337
23,27,device,device,flow,0.9528551896879978
27,23,device,device,flow,0.9528551896879978
23,31,device,device,flow,0.9742259950789197
31,23,device,device,flow,0.9742259950789197
24,27,device,device,flow,0.9194956897377142
27,24,device,device,flow,0.9194956897377142
24,31,device,device,flow,0.9813849986984353
31,24,device,device,flow,0.9813849986984353
26,56,device,device,flow,0.7764353052841343
56,26,device,device,flow,0.7764353052841343
27,31,device,device,flow,0.9487222773535869
31,27,device,device,flow,0.9487222773535869
33,42,device,device,flow,0.9626121240185095
42,33,device,device,flow,0.9626121240185095
51,53,device,device,flow,0.9778711383138831
53,51,device,device,flow,0.9778711383138831
54,56,device,device,flow,0.750626416133219
56,54,device,device,flow,0.750626416133219
