src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9618162959037676
9,7,device,device,flow,0.9618162959037676
7,35,device,device,flow,0.7714940935987645
35,7,device,device,flow,0.7714940935987645
8,13,device,device,flow,0.7643867915443224
13,8,device,device,flow,0.7643867915443224
8,33,device,device,flow,-0.91220242350159
33,8,device,device,flow,-0.91220242350159
8,35,device,device,flow,-0.8228133322604684
35,8,device,device,flow,-0.8228133322604684
8,42,device,device,flow,-0.9239898657885296
42,8,device,device,flow,-0.9239898657885296
9,35,device,device,flow,0.7630453150576263
35,9,device,device,flow,0.7630453150576263
10,13,device,device,flow,-0.9811563646041612
13,10,device,device,flow,-0.9811563646041612
10,14,device,device,flow,0.9743563690438045
14,10,device,device,flow,0.9743563690438045
10,15,device,device,flow,0.991603993025801
15,10,device,device,flow,0.991603993025801
10,16,device,device,flow,1.0000000000000002
16,10,device,device,flow,1.0000000000000002
10,19,device,device,flow,0.9916838473031974
19,10,device,device,flow,0.9916838473031974
10,21,device,device,flow,0.9916838473031974
21,10,device,device,flow,0.9916838473031974
10,25,device,device,flow,-0.7576766361210695
25,10,device,device,flow,-0.7576766361210695
10,33,device,device,flow,0.7604845508391279
33,10,device,device,flow,0.7604845508391279
13,14,device,device,flow,-0.9754495558307515
14,13,device,device,flow,-0.9754495558307515
13,15,device,device,flow,-0.989852382221766
15,13,device,device,flow,-0.989852382221766
13,16,device,device,flow,-0.9811563646041606
16,13,device,device,flow,-0.9811563646041606
13,19,device,device,flow,-0.9888327200425543
19,13,device,device,flow,-0.9888327200425543
13,21,device,device,flow,-0.9888327200425543
21,13,device,device,flow,-0.9888327200425543
13,33,device,device,flow,-0.7712609501808231
33,13,device,device,flow,-0.7712609501808231
14,15,device,device,flow,0.981024487968038
15,14,device,device,flow,0.981024487968038
14,16,device,device,flow,0.9743563690438043
16,14,device,device,flow,0.9743563690438043
14,19,device,device,flow,0.9796681816280443
19,14,device,device,flow,0.9796681816280443
14,21,device,device,flow,0.9796681816280443
21,14,device,device,flow,0.9796681816280443
14,25,device,device,flow,-0.8324687194568248
25,14,device,device,flow,-0.8324687194568248
14,41,device,device,flow,-0.7510536293072269
41,14,device,device,flow,-0.7510536293072269
15,16,device,device,flow,0.991603993025801
16,15,device,device,flow,0.991603993025801
15,19,device,device,flow,0.9999194760733348
19,15,device,device,flow,0.9999194760733348
15,21,device,device,flow,0.9999194760733348
21,15,device,device,flow,0.9999194760733348
15,33,device,device,flow,0.7629315232469456
33,15,device,device,flow,0.7629315232469456
16,19,device,device,flow,0.9916838473031973
19,16,device,device,flow,0.9916838473031973
16,21,device,device,flow,0.9916838473031973
21,16,device,device,flow,0.9916838473031973
16,25,device,device,flow,-0.7576766361210694
25,16,device,device,flow,-0.7576766361210694
16,33,device,device,flow,0.7604845508391278
33,16,device,device,flow,0.7604845508391278
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.7640695391625927
33,19,device,device,flow,0.7640695391625927
21,33,device,device,flow,0.7640695391625927
33,21,device,device,flow,0.7640695391625927
23,24,device,device,flow,0.9701888675950544
24,23,device,device,flow,0.9701888675950544
23,25,device,device,flow,-0.7557820133272396
25,23,device,device,flow,-0.7557820133272396
23,27,device,device,flow,0.9428388186094071
27,23,device,device,flow,0.9428388186094071
23,31,device,device,flow,0.9518613334933341
31,23,device,device,flow,0.9518613334933341
24,27,device,device,flow,0.8773222476043064
27,24,device,device,flow,0.8773222476043064
24,31,device,device,flow,0.9745127610146278
31,24,device,device,flow,0.9745127610146278
26,56,device,device,flow,0.7764353052841335
56,26,device,device,flow,0.7764353052841335
27,31,device,device,flow,0.8977194055362098
31,27,device,device,flow,0.8977194055362098
33,35,device,device,flow,0.8650081756466108
35,33,device,device,flow,0.8650081756466108
33,42,device,device,flow,0.9728103570302973
42,33,device,device,flow,0.9728103570302973
34,45,device,device,flow,0.7855690265771057
45,34,device,device,flow,0.7855690265771057
34,51,device,device,flow,0.8248603640608702
51,34,device,device,flow,0.8248603640608702
34,53,device,device,flow,0.8359836890124891
53,34,device,device,flow,0.8359836890124891
35,42,device,device,flow,0.8928447523428381
42,35,device,device,flow,0.8928447523428381
45,51,device,device,flow,0.8850234389104299
51,45,device,device,flow,0.8850234389104299
45,53,device,device,flow,0.8909890939708411
53,45,device,device,flow,0.8909890939708411
51,53,device,device,flow,0.9760027289413024
53,51,device,device,flow,0.9760027289413024
