src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.8246201110557559
8,7,device,device,flow,-0.8246201110557559
7,9,device,device,flow,0.9788945477923564
9,7,device,device,flow,0.9788945477923564
7,35,device,device,flow,0.8394979175600072
35,7,device,device,flow,0.8394979175600072
7,41,device,device,flow,0.8494219406948988
41,7,device,device,flow,0.8494219406948988
7,42,device,device,flow,0.7994417292052456
42,7,device,device,flow,0.7994417292052456
8,9,device,device,flow,-0.8320212444870431
9,8,device,device,flow,-0.8320212444870431
8,33,device,device,flow,-0.9590702330810887
33,8,device,device,flow,-0.9590702330810887
8,35,device,device,flow,-0.9433624193768074
35,8,device,device,flow,-0.9433624193768074
8,41,device,device,flow,-0.8582887040311195
41,8,device,device,flow,-0.8582887040311195
8,42,device,device,flow,-0.9638904347875112
42,8,device,device,flow,-0.9638904347875112
8,51,device,device,flow,-0.8948350704071928
51,8,device,device,flow,-0.8948350704071928
8,53,device,device,flow,-0.8972357840614344
53,8,device,device,flow,-0.8972357840614344
9,33,device,device,flow,0.7595141231809333
33,9,device,device,flow,0.7595141231809333
9,35,device,device,flow,0.8457604687354002
35,9,device,device,flow,0.8457604687354002
9,41,device,device,flow,0.8410149983795115
41,9,device,device,flow,0.8410149983795115
9,42,device,device,flow,0.8064930555909047
42,9,device,device,flow,0.8064930555909047
9,51,device,device,flow,0.7564726781992132
51,9,device,device,flow,0.7564726781992132
9,53,device,device,flow,0.7508576032784263
53,9,device,device,flow,0.7508576032784263
10,13,device,device,flow,-0.9695267753651892
13,10,device,device,flow,-0.9695267753651892
10,14,device,device,flow,0.9217438199219302
14,10,device,device,flow,0.9217438199219302
10,15,device,device,flow,0.9910169720322157
15,10,device,device,flow,0.9910169720322157
10,16,device,device,flow,0.9923174790525646
16,10,device,device,flow,0.9923174790525646
10,19,device,device,flow,0.9900090364380529
19,10,device,device,flow,0.9900090364380529
10,21,device,device,flow,0.9900090364380529
21,10,device,device,flow,0.9900090364380529
13,14,device,device,flow,-0.9275048358706366
14,13,device,device,flow,-0.9275048358706366
13,15,device,device,flow,-0.9812973550816186
15,13,device,device,flow,-0.9812973550816186
13,16,device,device,flow,-0.9624513108429215
16,13,device,device,flow,-0.9624513108429215
13,19,device,device,flow,-0.9826094458096918
19,13,device,device,flow,-0.9826094458096918
13,21,device,device,flow,-0.9826094458096918
21,13,device,device,flow,-0.9826094458096918
13,33,device,device,flow,-0.7805924714061555
33,13,device,device,flow,-0.7805924714061555
14,15,device,device,flow,0.9312978971174126
15,14,device,device,flow,0.9312978971174126
14,16,device,device,flow,0.9107156747636392
16,14,device,device,flow,0.9107156747636392
14,19,device,device,flow,0.9298533849596448
19,14,device,device,flow,0.9298533849596448
14,21,device,device,flow,0.9298533849596448
21,14,device,device,flow,0.9298533849596448
15,16,device,device,flow,0.9835544685791454
16,15,device,device,flow,0.9835544685791454
15,19,device,device,flow,0.9947096930188164
19,15,device,device,flow,0.9947096930188164
15,21,device,device,flow,0.9947096930188164
21,15,device,device,flow,0.9947096930188164
15,33,device,device,flow,0.7545037341275479
33,15,device,device,flow,0.7545037341275479
16,19,device,device,flow,0.9824754382021359
19,16,device,device,flow,0.9824754382021359
16,21,device,device,flow,0.9824754382021359
21,16,device,device,flow,0.9824754382021359
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.7534026141536657
33,19,device,device,flow,0.7534026141536657
21,33,device,device,flow,0.7534026141536657
33,21,device,device,flow,0.7534026141536657
23,24,device,device,flow,0.9878355678515468
24,23,device,device,flow,0.9878355678515468
23,27,device,device,flow,0.9924762174127258
27,23,device,device,flow,0.9924762174127258
23,31,device,device,flow,0.9662386639679083
31,23,device,device,flow,0.9662386639679083
24,27,device,device,flow,0.9703996961949775
27,24,device,device,flow,0.9703996961949775
24,31,device,device,flow,0.978599390761974
31,24,device,device,flow,0.978599390761974
27,31,device,device,flow,0.9481203158100271
31,27,device,device,flow,0.9481203158100271
33,35,device,device,flow,0.9253027785112149
35,33,device,device,flow,0.9253027785112149
33,41,device,device,flow,0.7532578374469562
41,33,device,device,flow,0.7532578374469562
33,42,device,device,flow,0.9818539886777542
42,33,device,device,flow,0.9818539886777542
33,51,device,device,flow,0.844094833091409
51,33,device,device,flow,0.844094833091409
33,53,device,device,flow,0.8463461848493887
53,33,device,device,flow,0.8463461848493887
34,45,device,device,flow,0.7728086291111042
45,34,device,device,flow,0.7728086291111042
35,41,device,device,flow,0.8343137786044235
41,35,device,device,flow,0.8343137786044235
35,42,device,device,flow,0.9415954378742645
42,35,device,device,flow,0.9415954378742645
35,51,device,device,flow,0.814192275496106
51,35,device,device,flow,0.814192275496106
35,53,device,device,flow,0.8072875336899981
53,35,device,device,flow,0.8072875336899981
41,42,device,device,flow,0.7926864700943103
42,41,device,device,flow,0.7926864700943103
41,51,device,device,flow,0.7746880837771154
51,41,device,device,flow,0.7746880837771154
41,53,device,device,flow,0.7729471128731308
53,41,device,device,flow,0.7729471128731308
42,51,device,device,flow,0.856108396020091
51,42,device,device,flow,0.856108396020091
42,53,device,device,flow,0.855704926328193
53,42,device,device,flow,0.855704926328193
51,53,device,device,flow,0.9901018263696105
53,51,device,device,flow,0.9901018263696105
