src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9776229090911902
9,7,device,device,flow,0.9776229090911902
7,35,device,device,flow,0.7524365803536308
35,7,device,device,flow,0.7524365803536308
8,10,device,device,flow,-0.7971714374822769
10,8,device,device,flow,-0.7971714374822769
8,13,device,device,flow,0.8361952821590379
13,8,device,device,flow,0.8361952821590379
8,15,device,device,flow,-0.8013761409452113
15,8,device,device,flow,-0.8013761409452113
8,16,device,device,flow,-0.7911773749160483
16,8,device,device,flow,-0.7911773749160483
8,19,device,device,flow,-0.8061152907039233
19,8,device,device,flow,-0.8061152907039233
8,21,device,device,flow,-0.8061152907039233
21,8,device,device,flow,-0.8061152907039233
8,33,device,device,flow,-0.816250119996799
33,8,device,device,flow,-0.816250119996799
8,35,device,device,flow,-0.9377962717777211
35,8,device,device,flow,-0.9377962717777211
8,42,device,device,flow,-0.8456933293932063
42,8,device,device,flow,-0.8456933293932063
9,35,device,device,flow,0.7571881739153997
35,9,device,device,flow,0.7571881739153997
10,13,device,device,flow,-0.9808891353101259
13,10,device,device,flow,-0.9808891353101259
10,14,device,device,flow,0.9630733772599783
14,10,device,device,flow,0.9630733772599783
10,15,device,device,flow,0.9959640616760006
15,10,device,device,flow,0.9959640616760006
10,16,device,device,flow,0.99092833922773
16,10,device,device,flow,0.99092833922773
10,19,device,device,flow,0.9905028268249978
19,10,device,device,flow,0.9905028268249978
10,21,device,device,flow,0.9905028268249978
21,10,device,device,flow,0.9905028268249978
10,33,device,device,flow,0.8293589486829783
33,10,device,device,flow,0.8293589486829783
10,42,device,device,flow,0.8033227595047105
42,10,device,device,flow,0.8033227595047105
13,14,device,device,flow,-0.953680010773604
14,13,device,device,flow,-0.953680010773604
13,15,device,device,flow,-0.9896425952337594
15,13,device,device,flow,-0.9896425952337594
13,16,device,device,flow,-0.9733858325167878
16,13,device,device,flow,-0.9733858325167878
13,19,device,device,flow,-0.9917153895364265
19,13,device,device,flow,-0.9917153895364265
13,21,device,device,flow,-0.9917153895364265
21,13,device,device,flow,-0.9917153895364265
13,33,device,device,flow,-0.8226523663750372
33,13,device,device,flow,-0.8226523663750372
13,35,device,device,flow,-0.7792695986592252
35,13,device,device,flow,-0.7792695986592252
13,42,device,device,flow,-0.8051230158756881
42,13,device,device,flow,-0.8051230158756881
14,15,device,device,flow,0.9698322845903757
15,14,device,device,flow,0.9698322845903757
14,16,device,device,flow,0.9511245076894028
16,14,device,device,flow,0.9511245076894028
14,19,device,device,flow,0.968600968323169
19,14,device,device,flow,0.968600968323169
14,21,device,device,flow,0.968600968323169
21,14,device,device,flow,0.968600968323169
14,33,device,device,flow,0.779820504041667
33,14,device,device,flow,0.779820504041667
15,16,device,device,flow,0.9869290135671032
16,15,device,device,flow,0.9869290135671032
15,19,device,device,flow,0.9988167599861041
19,15,device,device,flow,0.9988167599861041
15,21,device,device,flow,0.9988167599861041
21,15,device,device,flow,0.9988167599861041
15,33,device,device,flow,0.8313353587799506
33,15,device,device,flow,0.8313353587799506
15,42,device,device,flow,0.8063407370455682
42,15,device,device,flow,0.8063407370455682
16,19,device,device,flow,0.9815173211860652
19,16,device,device,flow,0.9815173211860652
16,21,device,device,flow,0.9815173211860652
21,16,device,device,flow,0.9815173211860652
16,33,device,device,flow,0.8165860911936429
33,16,device,device,flow,0.8165860911936429
16,42,device,device,flow,0.7924238839817445
42,16,device,device,flow,0.7924238839817445
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.8311380074297898
33,19,device,device,flow,0.8311380074297898
19,35,device,device,flow,0.7503439359256819
35,19,device,device,flow,0.7503439359256819
19,42,device,device,flow,0.8073457970402201
42,19,device,device,flow,0.8073457970402201
21,33,device,device,flow,0.8311380074297898
33,21,device,device,flow,0.8311380074297898
21,35,device,device,flow,0.7503439359256819
35,21,device,device,flow,0.7503439359256819
21,42,device,device,flow,0.8073457970402201
42,21,device,device,flow,0.8073457970402201
23,24,device,device,flow,0.9595712356308987
24,23,device,device,flow,0.9595712356308987
23,27,device,device,flow,0.9306986942492123
27,23,device,device,flow,0.9306986942492123
23,31,device,device,flow,0.9485939375448607
31,23,device,device,flow,0.9485939375448607
24,27,device,device,flow,0.830408460435713
27,24,device,device,flow,0.830408460435713
24,31,device,device,flow,0.9888016470375097
31,24,device,device,flow,0.9888016470375097
26,54,device,device,flow,0.7717472090388516
54,26,device,device,flow,0.7717472090388516
26,56,device,device,flow,0.9194164719925229
56,26,device,device,flow,0.9194164719925229
27,31,device,device,flow,0.8171751219334735
31,27,device,device,flow,0.8171751219334735
33,35,device,device,flow,0.7940267535380351
35,33,device,device,flow,0.7940267535380351
33,42,device,device,flow,0.944479626334128
42,33,device,device,flow,0.944479626334128
34,45,device,device,flow,0.7574070482816034
45,34,device,device,flow,0.7574070482816034
34,51,device,device,flow,0.7881903886414612
51,34,device,device,flow,0.7881903886414612
34,53,device,device,flow,0.7803898768018664
53,34,device,device,flow,0.7803898768018664
35,42,device,device,flow,0.8248944786283928
42,35,device,device,flow,0.8248944786283928
45,51,device,device,flow,0.8469811595157983
51,45,device,device,flow,0.8469811595157983
45,53,device,device,flow,0.8409855498172063
53,45,device,device,flow,0.8409855498172063
51,53,device,device,flow,0.9674057670361084
53,51,device,device,flow,0.9674057670361084
54,56,device,device,flow,0.8855845393470079
56,54,device,device,flow,0.8855845393470079
