src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9647272734487085
9,7,device,device,flow,0.9647272734487085
7,12,device,device,flow,-0.7761396551373654
12,7,device,device,flow,-0.7761396551373654
7,25,device,device,flow,0.7666017367812342
25,7,device,device,flow,0.7666017367812342
7,35,device,device,flow,0.8350217540501002
35,7,device,device,flow,0.8350217540501002
7,42,device,device,flow,0.7619863378442547
42,7,device,device,flow,0.7619863378442547
8,9,device,device,flow,-0.7589300065222095
9,8,device,device,flow,-0.7589300065222095
8,12,device,device,flow,0.839578484820968
12,8,device,device,flow,0.839578484820968
8,33,device,device,flow,-0.9598868788508228
33,8,device,device,flow,-0.9598868788508228
8,35,device,device,flow,-0.9409245723805539
35,8,device,device,flow,-0.9409245723805539
8,42,device,device,flow,-0.9689577551084688
42,8,device,device,flow,-0.9689577551084688
9,12,device,device,flow,-0.7631868357214839
12,9,device,device,flow,-0.7631868357214839
9,35,device,device,flow,0.8408557991525479
35,9,device,device,flow,0.8408557991525479
9,42,device,device,flow,0.7711324621316596
42,9,device,device,flow,0.7711324621316596
10,15,device,device,flow,0.994935369653559
15,10,device,device,flow,0.994935369653559
10,16,device,device,flow,0.9905788998085179
16,10,device,device,flow,0.9905788998085179
10,19,device,device,flow,0.9920525251919078
19,10,device,device,flow,0.9920525251919078
12,33,device,device,flow,-0.7690966768247085
33,12,device,device,flow,-0.7690966768247085
12,35,device,device,flow,-0.8010852682529015
35,12,device,device,flow,-0.8010852682529015
12,42,device,device,flow,-0.808863366598704
42,12,device,device,flow,-0.808863366598704
13,21,device,device,flow,0.8542136149741387
21,13,device,device,flow,0.8542136149741387
15,16,device,device,flow,0.9836251598535196
16,15,device,device,flow,0.9836251598535196
15,19,device,device,flow,0.9989944280608885
19,15,device,device,flow,0.9989944280608885
16,19,device,device,flow,0.982706298956862
19,16,device,device,flow,0.982706298956862
23,24,device,device,flow,0.987446445613309
24,23,device,device,flow,0.987446445613309
23,27,device,device,flow,0.9562294534143455
27,23,device,device,flow,0.9562294534143455
23,31,device,device,flow,0.9839282983054194
31,23,device,device,flow,0.9839282983054194
24,27,device,device,flow,0.915671630694001
27,24,device,device,flow,0.915671630694001
24,31,device,device,flow,0.9961320746254128
31,24,device,device,flow,0.9961320746254128
27,31,device,device,flow,0.9256516150100124
31,27,device,device,flow,0.9256516150100124
33,35,device,device,flow,0.9289899136578638
35,33,device,device,flow,0.9289899136578638
33,42,device,device,flow,0.982176130492491
42,33,device,device,flow,0.982176130492491
34,51,device,device,flow,0.7594948655032615
51,34,device,device,flow,0.7594948655032615
34,53,device,device,flow,0.7651381195922327
53,34,device,device,flow,0.7651381195922327
35,42,device,device,flow,0.951805279875006
42,35,device,device,flow,0.951805279875006
43,44,device,device,flow,0.835596362709395
44,43,device,device,flow,0.835596362709395
45,51,device,device,flow,0.8414455535513194
51,45,device,device,flow,0.8414455535513194
45,53,device,device,flow,0.8271016233619075
53,45,device,device,flow,0.8271016233619075
51,53,device,device,flow,0.9690648674719009
53,51,device,device,flow,0.9690648674719009
