src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9605807522137066
9,7,device,device,flow,0.9605807522137066
7,25,device,device,flow,0.7819544258769566
25,7,device,device,flow,0.7819544258769566
7,35,device,device,flow,0.8169125022845792
35,7,device,device,flow,0.8169125022845792
8,33,device,device,flow,-0.8874709597931214
33,8,device,device,flow,-0.8874709597931214
8,35,device,device,flow,-0.868993584912394
35,8,device,device,flow,-0.868993584912394
8,42,device,device,flow,-0.9466885379041164
42,8,device,device,flow,-0.9466885379041164
8,51,device,device,flow,-0.7979858942914999
51,8,device,device,flow,-0.7979858942914999
8,53,device,device,flow,-0.8176209674192026
53,8,device,device,flow,-0.8176209674192026
9,35,device,device,flow,0.8099298315097798
35,9,device,device,flow,0.8099298315097798
10,13,device,device,flow,-0.9724091098603531
13,10,device,device,flow,-0.9724091098603531
10,14,device,device,flow,0.8802537175754674
14,10,device,device,flow,0.8802537175754674
10,15,device,device,flow,0.9886756314096086
15,10,device,device,flow,0.9886756314096086
10,16,device,device,flow,0.985210884486175
16,10,device,device,flow,0.985210884486175
10,19,device,device,flow,0.9920525251919079
19,10,device,device,flow,0.9920525251919079
10,21,device,device,flow,0.9920525251919079
21,10,device,device,flow,0.9920525251919079
13,14,device,device,flow,-0.8597659849551803
14,13,device,device,flow,-0.8597659849551803
13,15,device,device,flow,-0.9858161897823624
15,13,device,device,flow,-0.9858161897823624
13,16,device,device,flow,-0.9448852095424501
16,13,device,device,flow,-0.9448852095424501
13,19,device,device,flow,-0.979697215615857
19,13,device,device,flow,-0.979697215615857
13,21,device,device,flow,-0.979697215615857
21,13,device,device,flow,-0.979697215615857
13,33,device,device,flow,-0.7675209236844531
33,13,device,device,flow,-0.7675209236844531
14,15,device,device,flow,0.8884828905463291
15,14,device,device,flow,0.8884828905463291
14,16,device,device,flow,0.8527480671733326
16,14,device,device,flow,0.8527480671733326
14,19,device,device,flow,0.8824456952903565
19,14,device,device,flow,0.8824456952903565
14,21,device,device,flow,0.8824456952903565
21,14,device,device,flow,0.8824456952903565
15,16,device,device,flow,0.9620683387357652
16,15,device,device,flow,0.9620683387357652
15,19,device,device,flow,0.9949483103231768
19,15,device,device,flow,0.9949483103231768
15,21,device,device,flow,0.9949483103231768
21,15,device,device,flow,0.9949483103231768
16,19,device,device,flow,0.9773809458010628
19,16,device,device,flow,0.9773809458010628
16,21,device,device,flow,0.9773809458010628
21,16,device,device,flow,0.9773809458010628
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9866912528588355
24,23,device,device,flow,0.9866912528588355
23,27,device,device,flow,0.9630850819354569
27,23,device,device,flow,0.9630850819354569
23,31,device,device,flow,0.975815632411116
31,23,device,device,flow,0.975815632411116
24,27,device,device,flow,0.9263859225043253
27,24,device,device,flow,0.9263859225043253
24,31,device,device,flow,0.9825203158086881
31,24,device,device,flow,0.9825203158086881
25,41,device,device,flow,0.8631275476451945
41,25,device,device,flow,0.8631275476451945
27,31,device,device,flow,0.9403094020389449
31,27,device,device,flow,0.9403094020389449
33,42,device,device,flow,0.9321729745921356
42,33,device,device,flow,0.9321729745921356
34,45,device,device,flow,0.8059281248590352
45,34,device,device,flow,0.8059281248590352
34,51,device,device,flow,0.8277032601691771
51,34,device,device,flow,0.8277032601691771
34,53,device,device,flow,0.8273463908993797
53,34,device,device,flow,0.8273463908993797
35,42,device,device,flow,0.8646012985709508
42,35,device,device,flow,0.8646012985709508
35,45,device,device,flow,0.793166632794002
45,35,device,device,flow,0.793166632794002
35,51,device,device,flow,0.7948869018420525
51,35,device,device,flow,0.7948869018420525
35,53,device,device,flow,0.805067963736791
53,35,device,device,flow,0.805067963736791
41,43,device,device,flow,0.8136810052442945
43,41,device,device,flow,0.8136810052442945
42,51,device,device,flow,0.7923464725393914
51,42,device,device,flow,0.7923464725393914
42,53,device,device,flow,0.8127331542085178
53,42,device,device,flow,0.8127331542085178
45,51,device,device,flow,0.8661409248600721
51,45,device,device,flow,0.8661409248600721
45,53,device,device,flow,0.8817508577769535
53,45,device,device,flow,0.8817508577769535
51,53,device,device,flow,0.9765185712806536
53,51,device,device,flow,0.9765185712806536
