src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9625699497279079
9,7,device,device,flow,0.9625699497279079
8,33,device,device,flow,-0.9103783655813404
33,8,device,device,flow,-0.9103783655813404
8,35,device,device,flow,-0.755039048965366
35,8,device,device,flow,-0.755039048965366
8,42,device,device,flow,-0.9206682891942843
42,8,device,device,flow,-0.9206682891942843
10,13,device,device,flow,-0.9643151488094774
13,10,device,device,flow,-0.9643151488094774
10,14,device,device,flow,0.9428285266822778
14,10,device,device,flow,0.9428285266822778
10,15,device,device,flow,0.9855614927090922
15,10,device,device,flow,0.9855614927090922
10,16,device,device,flow,0.9923008840435259
16,10,device,device,flow,0.9923008840435259
10,19,device,device,flow,0.9899848971588726
19,10,device,device,flow,0.9899848971588726
10,21,device,device,flow,0.9899848971588726
21,10,device,device,flow,0.9899848971588726
13,14,device,device,flow,-0.9531485799365055
14,13,device,device,flow,-0.9531485799365055
13,15,device,device,flow,-0.9802207072236296
15,13,device,device,flow,-0.9802207072236296
13,16,device,device,flow,-0.9572905517796911
16,13,device,device,flow,-0.9572905517796911
13,19,device,device,flow,-0.977837926270811
19,13,device,device,flow,-0.977837926270811
13,21,device,device,flow,-0.977837926270811
21,13,device,device,flow,-0.977837926270811
14,15,device,device,flow,0.9534411200461497
15,14,device,device,flow,0.9534411200461497
14,16,device,device,flow,0.932526989518099
16,14,device,device,flow,0.932526989518099
14,19,device,device,flow,0.9511937308928166
19,14,device,device,flow,0.9511937308928166
14,21,device,device,flow,0.9511937308928166
21,14,device,device,flow,0.9511937308928166
15,16,device,device,flow,0.9781297470324112
16,15,device,device,flow,0.9781297470324112
15,19,device,device,flow,0.9978813095571982
19,15,device,device,flow,0.9978813095571982
15,21,device,device,flow,0.9978813095571982
21,15,device,device,flow,0.9978813095571982
16,19,device,device,flow,0.9824358920866589
19,16,device,device,flow,0.9824358920866589
16,21,device,device,flow,0.9824358920866589
21,16,device,device,flow,0.9824358920866589
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9878579937854847
24,23,device,device,flow,0.9878579937854847
23,27,device,device,flow,0.9910742590821467
27,23,device,device,flow,0.9910742590821467
23,31,device,device,flow,0.9807624973238401
31,23,device,device,flow,0.9807624973238401
24,27,device,device,flow,0.9615719637071692
27,24,device,device,flow,0.9615719637071692
24,31,device,device,flow,0.9941241101258944
31,24,device,device,flow,0.9941241101258944
25,41,device,device,flow,0.8619450797520476
41,25,device,device,flow,0.8619450797520476
25,43,device,device,flow,0.813747931505303
43,25,device,device,flow,0.813747931505303
27,31,device,device,flow,0.9538459213810977
31,27,device,device,flow,0.9538459213810977
33,35,device,device,flow,0.7899278942890912
35,33,device,device,flow,0.7899278942890912
33,42,device,device,flow,0.9825645602812978
42,33,device,device,flow,0.9825645602812978
34,45,device,device,flow,0.791722782651593
45,34,device,device,flow,0.791722782651593
35,42,device,device,flow,0.8212080373362323
42,35,device,device,flow,0.8212080373362323
35,51,device,device,flow,0.7549580227607268
51,35,device,device,flow,0.7549580227607268
35,53,device,device,flow,0.751928339056901
53,35,device,device,flow,0.751928339056901
41,43,device,device,flow,0.7780073778834656
43,41,device,device,flow,0.7780073778834656
51,53,device,device,flow,0.9879824397069707
53,51,device,device,flow,0.9879824397069707
