src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.7937624106364414
8,7,device,device,flow,-0.7937624106364414
7,9,device,device,flow,0.965732210446825
9,7,device,device,flow,0.965732210446825
7,35,device,device,flow,0.8295182792225018
35,7,device,device,flow,0.8295182792225018
8,9,device,device,flow,-0.7983050120093546
9,8,device,device,flow,-0.7983050120093546
8,10,device,device,flow,-0.8011681249484495
10,8,device,device,flow,-0.8011681249484495
8,13,device,device,flow,0.852189134530532
13,8,device,device,flow,0.852189134530532
8,15,device,device,flow,-0.8012630398235066
15,8,device,device,flow,-0.8012630398235066
8,16,device,device,flow,-0.7924902571450182
16,8,device,device,flow,-0.7924902571450182
8,19,device,device,flow,-0.8082771386940854
19,8,device,device,flow,-0.8082771386940854
8,21,device,device,flow,-0.8082771386940854
21,8,device,device,flow,-0.8082771386940854
8,33,device,device,flow,-0.802635205477161
33,8,device,device,flow,-0.802635205477161
8,35,device,device,flow,-0.942379179743633
35,8,device,device,flow,-0.942379179743633
8,42,device,device,flow,-0.9339668986943922
42,8,device,device,flow,-0.9339668986943922
9,35,device,device,flow,0.8335112707329877
35,9,device,device,flow,0.8335112707329877
10,13,device,device,flow,-0.9809915481576778
13,10,device,device,flow,-0.9809915481576778
10,14,device,device,flow,0.9454471555978647
14,10,device,device,flow,0.9454471555978647
10,15,device,device,flow,0.9995263682415111
15,10,device,device,flow,0.9995263682415111
10,16,device,device,flow,0.9890793312302207
16,10,device,device,flow,0.9890793312302207
10,19,device,device,flow,0.9970792376619177
19,10,device,device,flow,0.9970792376619177
10,21,device,device,flow,0.9970792376619177
21,10,device,device,flow,0.9970792376619177
10,33,device,device,flow,0.8370627226147414
33,10,device,device,flow,0.8370627226147414
10,35,device,device,flow,0.7864205407445869
35,10,device,device,flow,0.7864205407445869
10,42,device,device,flow,0.8659133012067334
42,10,device,device,flow,0.8659133012067334
13,14,device,device,flow,-0.9155757889229379
14,13,device,device,flow,-0.9155757889229379
13,15,device,device,flow,-0.9844739677061535
15,13,device,device,flow,-0.9844739677061535
13,16,device,device,flow,-0.9707200376435777
16,13,device,device,flow,-0.9707200376435777
13,19,device,device,flow,-0.9891231597386002
19,13,device,device,flow,-0.9891231597386002
13,21,device,device,flow,-0.9891231597386002
21,13,device,device,flow,-0.9891231597386002
13,33,device,device,flow,-0.8454218281063833
33,13,device,device,flow,-0.8454218281063833
13,35,device,device,flow,-0.841782486108042
35,13,device,device,flow,-0.841782486108042
13,42,device,device,flow,-0.901644827203406
42,13,device,device,flow,-0.901644827203406
14,15,device,device,flow,0.9490361683718231
15,14,device,device,flow,0.9490361683718231
14,16,device,device,flow,0.9316374652702811
16,14,device,device,flow,0.9316374652702811
14,19,device,device,flow,0.9494340320252747
19,14,device,device,flow,0.9494340320252747
14,21,device,device,flow,0.9494340320252747
21,14,device,device,flow,0.9494340320252747
14,33,device,device,flow,0.781051406801845
33,14,device,device,flow,0.781051406801845
15,16,device,device,flow,0.9886108718472856
16,15,device,device,flow,0.9886108718472856
15,19,device,device,flow,0.9989126252463142
19,15,device,device,flow,0.9989126252463142
15,21,device,device,flow,0.9989126252463142
21,15,device,device,flow,0.9989126252463142
15,33,device,device,flow,0.8375983434907721
33,15,device,device,flow,0.8375983434907721
15,35,device,device,flow,0.7860803176681015
35,15,device,device,flow,0.7860803176681015
15,42,device,device,flow,0.8661743589348962
42,15,device,device,flow,0.8661743589348962
16,19,device,device,flow,0.9861904655701891
19,16,device,device,flow,0.9861904655701891
16,21,device,device,flow,0.9861904655701891
21,16,device,device,flow,0.9861904655701891
16,33,device,device,flow,0.8198075270649684
33,16,device,device,flow,0.8198075270649684
16,35,device,device,flow,0.7734973692246059
35,16,device,device,flow,0.7734973692246059
16,42,device,device,flow,0.8540693867632796
42,16,device,device,flow,0.8540693867632796
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.8408384861274415
33,19,device,device,flow,0.8408384861274415
19,35,device,device,flow,0.791095767098849
35,19,device,device,flow,0.791095767098849
19,42,device,device,flow,0.8707017490766039
42,19,device,device,flow,0.8707017490766039
21,33,device,device,flow,0.8408384861274415
33,21,device,device,flow,0.8408384861274415
21,35,device,device,flow,0.791095767098849
35,21,device,device,flow,0.791095767098849
21,42,device,device,flow,0.8707017490766039
42,21,device,device,flow,0.8707017490766039
23,24,device,device,flow,0.9258260736190795
24,23,device,device,flow,0.9258260736190795
23,27,device,device,flow,0.8874095835423572
27,23,device,device,flow,0.8874095835423572
23,31,device,device,flow,0.902903221078576
31,23,device,device,flow,0.902903221078576
24,31,device,device,flow,0.9704558985132282
31,24,device,device,flow,0.9704558985132282
26,56,device,device,flow,0.8660321155727657
56,26,device,device,flow,0.8660321155727657
33,35,device,device,flow,0.8123345398134036
35,33,device,device,flow,0.8123345398134036
33,42,device,device,flow,0.904021674798454
42,33,device,device,flow,0.904021674798454
34,51,device,device,flow,0.7782962312000665
51,34,device,device,flow,0.7782962312000665
34,53,device,device,flow,0.787172036981207
53,34,device,device,flow,0.787172036981207
35,42,device,device,flow,0.9339131233988096
42,35,device,device,flow,0.9339131233988096
45,51,device,device,flow,0.8416141232875691
51,45,device,device,flow,0.8416141232875691
45,53,device,device,flow,0.8362559857135771
53,45,device,device,flow,0.8362559857135771
51,53,device,device,flow,0.9818515923398731
53,51,device,device,flow,0.9818515923398731
54,56,device,device,flow,0.9503515639744631
56,54,device,device,flow,0.9503515639744631
