src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.917846942952003
9,7,device,device,flow,0.917846942952003
8,10,device,device,flow,-0.846058506163048
10,8,device,device,flow,-0.846058506163048
8,15,device,device,flow,-0.8533967636953845
15,8,device,device,flow,-0.8533967636953845
8,16,device,device,flow,-0.8231651195391964
16,8,device,device,flow,-0.8231651195391964
8,19,device,device,flow,-0.846058506163048
19,8,device,device,flow,-0.846058506163048
8,33,device,device,flow,-0.9528988026284708
33,8,device,device,flow,-0.9528988026284708
8,42,device,device,flow,-0.955476829097628
42,8,device,device,flow,-0.955476829097628
8,51,device,device,flow,-0.7674738656266359
51,8,device,device,flow,-0.7674738656266359
8,53,device,device,flow,-0.7765894116130707
53,8,device,device,flow,-0.7765894116130707
10,15,device,device,flow,0.992296297346857
15,10,device,device,flow,0.992296297346857
10,16,device,device,flow,0.9907115018533558
16,10,device,device,flow,0.9907115018533558
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,23,device,device,flow,0.7946795620644336
23,10,device,device,flow,0.7946795620644336
10,24,device,device,flow,0.796747273485896
24,10,device,device,flow,0.796747273485896
10,27,device,device,flow,0.7581123138484364
27,10,device,device,flow,0.7581123138484364
10,31,device,device,flow,0.7687599184335565
31,10,device,device,flow,0.7687599184335565
10,33,device,device,flow,0.8631870553108488
33,10,device,device,flow,0.8631870553108488
10,42,device,device,flow,0.8385354397462215
42,10,device,device,flow,0.8385354397462215
12,35,device,device,flow,-0.7986513486028708
35,12,device,device,flow,-0.7986513486028708
13,21,device,device,flow,0.7934985079885029
21,13,device,device,flow,0.7934985079885029
15,16,device,device,flow,0.9662364394967916
16,15,device,device,flow,0.9662364394967916
15,19,device,device,flow,0.992296297346857
19,15,device,device,flow,0.992296297346857
15,23,device,device,flow,0.7867099851577379
23,15,device,device,flow,0.7867099851577379
15,24,device,device,flow,0.7881986290063645
24,15,device,device,flow,0.7881986290063645
15,27,device,device,flow,0.7509264905859483
27,15,device,device,flow,0.7509264905859483
15,31,device,device,flow,0.7602257420455835
31,15,device,device,flow,0.7602257420455835
15,33,device,device,flow,0.8632679922064611
33,15,device,device,flow,0.8632679922064611
15,42,device,device,flow,0.8412834364907477
42,15,device,device,flow,0.8412834364907477
16,19,device,device,flow,0.9907115018533559
19,16,device,device,flow,0.9907115018533559
16,23,device,device,flow,0.7891108871559436
23,16,device,device,flow,0.7891108871559436
16,24,device,device,flow,0.7918346773077148
24,16,device,device,flow,0.7918346773077148
16,27,device,device,flow,0.752328993070961
27,16,device,device,flow,0.752328993070961
16,31,device,device,flow,0.7643168574709052
31,16,device,device,flow,0.7643168574709052
16,33,device,device,flow,0.8476200689696298
33,16,device,device,flow,0.8476200689696298
16,42,device,device,flow,0.8204376301161563
42,16,device,device,flow,0.8204376301161563
19,23,device,device,flow,0.7946795620644336
23,19,device,device,flow,0.7946795620644336
19,24,device,device,flow,0.796747273485896
24,19,device,device,flow,0.796747273485896
19,27,device,device,flow,0.7581123138484364
27,19,device,device,flow,0.7581123138484364
19,31,device,device,flow,0.7687599184335565
31,19,device,device,flow,0.7687599184335565
19,33,device,device,flow,0.8631870553108488
33,19,device,device,flow,0.8631870553108488
19,42,device,device,flow,0.8385354397462215
42,19,device,device,flow,0.8385354397462215
23,24,device,device,flow,0.9759305110298622
24,23,device,device,flow,0.9759305110298622
23,27,device,device,flow,0.9544473274129458
27,23,device,device,flow,0.9544473274129458
23,31,device,device,flow,0.9587763724909646
31,23,device,device,flow,0.9587763724909646
24,27,device,device,flow,0.8990694214186977
27,24,device,device,flow,0.8990694214186977
24,31,device,device,flow,0.9791058695116207
31,24,device,device,flow,0.9791058695116207
26,56,device,device,flow,0.7764353052841343
56,26,device,device,flow,0.7764353052841343
27,31,device,device,flow,0.8994638730266714
31,27,device,device,flow,0.8994638730266714
33,42,device,device,flow,0.975959736045846
42,33,device,device,flow,0.975959736045846
34,45,device,device,flow,0.7918087676088338
45,34,device,device,flow,0.7918087676088338
34,51,device,device,flow,0.7909509964312869
51,34,device,device,flow,0.7909509964312869
34,53,device,device,flow,0.7699829939832361
53,34,device,device,flow,0.7699829939832361
45,51,device,device,flow,0.8740744017011768
51,45,device,device,flow,0.8740744017011768
45,53,device,device,flow,0.859662137177132
53,45,device,device,flow,0.859662137177132
51,53,device,device,flow,0.9799441353120706
53,51,device,device,flow,0.9799441353120706
54,56,device,device,flow,0.8643372598056384
56,54,device,device,flow,0.8643372598056384
