src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.7691723374810554
8,7,device,device,flow,-0.7691723374810554
7,9,device,device,flow,0.9923037446298439
9,7,device,device,flow,0.9923037446298439
7,15,device,device,flow,-0.7706307669267041
15,7,device,device,flow,-0.7706307669267041
8,9,device,device,flow,-0.7583086122505471
9,8,device,device,flow,-0.7583086122505471
8,15,device,device,flow,0.8460802807814699
15,8,device,device,flow,0.8460802807814699
9,15,device,device,flow,-0.7625646773814382
15,9,device,device,flow,-0.7625646773814382
12,14,device,device,flow,0.9365377733646423
14,12,device,device,flow,0.9365377733646423
12,25,device,device,flow,-0.9532779164125532
25,12,device,device,flow,-0.9532779164125532
12,35,device,device,flow,-0.7785983315619536
35,12,device,device,flow,-0.7785983315619536
14,25,device,device,flow,-0.9729330547810695
25,14,device,device,flow,-0.9729330547810695
14,35,device,device,flow,-0.8965264482154404
35,14,device,device,flow,-0.8965264482154404
14,42,device,device,flow,-0.7649023903004728
42,14,device,device,flow,-0.7649023903004728
23,24,device,device,flow,0.9482935779432606
24,23,device,device,flow,0.9482935779432606
23,27,device,device,flow,0.9175637166650975
27,23,device,device,flow,0.9175637166650975
23,28,device,device,flow,-0.7989550516883236
28,23,device,device,flow,-0.7989550516883236
23,31,device,device,flow,0.9311854890495262
31,23,device,device,flow,0.9311854890495262
24,27,device,device,flow,0.7897689096792176
27,24,device,device,flow,0.7897689096792176
24,28,device,device,flow,-0.8564413062101861
28,24,device,device,flow,-0.8564413062101861
24,31,device,device,flow,0.9853907467153514
31,24,device,device,flow,0.9853907467153514
25,35,device,device,flow,0.7947027346776975
35,25,device,device,flow,0.7947027346776975
26,54,device,device,flow,0.8612227358168493
54,26,device,device,flow,0.8612227358168493
26,56,device,device,flow,0.9702811771190591
56,26,device,device,flow,0.9702811771190591
27,31,device,device,flow,0.7708681437691084
31,27,device,device,flow,0.7708681437691084
28,31,device,device,flow,-0.9064702673589562
31,28,device,device,flow,-0.9064702673589562
33,35,device,device,flow,0.8407541007231042
35,33,device,device,flow,0.8407541007231042
33,42,device,device,flow,0.8196710399474486
42,33,device,device,flow,0.8196710399474486
35,42,device,device,flow,0.8542254952912903
42,35,device,device,flow,0.8542254952912903
51,53,device,device,flow,0.9756450203200707
53,51,device,device,flow,0.9756450203200707
54,56,device,device,flow,0.7919461459150274
56,54,device,device,flow,0.7919461459150274
