src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9263837802361304
9,7,device,device,flow,0.9263837802361304
8,10,device,device,flow,-0.8546016435742193
10,8,device,device,flow,-0.8546016435742193
8,13,device,device,flow,0.8656961204461041
13,8,device,device,flow,0.8656961204461041
8,14,device,device,flow,-0.8192903648885942
14,8,device,device,flow,-0.8192903648885942
8,15,device,device,flow,-0.8588626322479822
15,8,device,device,flow,-0.8588626322479822
8,16,device,device,flow,-0.8319101269178593
16,8,device,device,flow,-0.8319101269178593
8,19,device,device,flow,-0.8546016435742193
19,8,device,device,flow,-0.8546016435742193
8,21,device,device,flow,-0.8546016435742193
21,8,device,device,flow,-0.8546016435742193
8,33,device,device,flow,-0.9318895421388764
33,8,device,device,flow,-0.9318895421388764
8,42,device,device,flow,-0.931410129586961
42,8,device,device,flow,-0.931410129586961
10,13,device,device,flow,-0.9800517133371048
13,10,device,device,flow,-0.9800517133371048
10,14,device,device,flow,0.9803658043445574
14,10,device,device,flow,0.9803658043445574
10,15,device,device,flow,0.9988941554160046
15,10,device,device,flow,0.9988941554160046
10,16,device,device,flow,0.9907115018533558
16,10,device,device,flow,0.9907115018533558
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,25,device,device,flow,-0.7625749906367085
25,10,device,device,flow,-0.7625749906367085
13,14,device,device,flow,-0.9899298051350378
14,13,device,device,flow,-0.9899298051350378
13,15,device,device,flow,-0.9855292945947296
15,13,device,device,flow,-0.9855292945947296
13,16,device,device,flow,-0.9521491614822838
16,13,device,device,flow,-0.9521491614822838
13,19,device,device,flow,-0.9800517133371048
19,13,device,device,flow,-0.9800517133371048
13,21,device,device,flow,-0.9800517133371048
21,13,device,device,flow,-0.9800517133371048
13,25,device,device,flow,0.7666860985746881
25,13,device,device,flow,0.7666860985746881
14,15,device,device,flow,0.9852677963026474
15,14,device,device,flow,0.9852677963026474
14,16,device,device,flow,0.9542315902206862
16,14,device,device,flow,0.9542315902206862
14,19,device,device,flow,0.9803658043445574
19,14,device,device,flow,0.9803658043445574
14,21,device,device,flow,0.9803658043445574
21,14,device,device,flow,0.9803658043445574
14,25,device,device,flow,-0.8023464125619107
25,14,device,device,flow,-0.8023464125619107
15,16,device,device,flow,0.9832302286930513
16,15,device,device,flow,0.9832302286930513
15,19,device,device,flow,0.9988941554160045
19,15,device,device,flow,0.9988941554160045
15,21,device,device,flow,0.9988941554160045
21,15,device,device,flow,0.9988941554160045
15,25,device,device,flow,-0.7626271968181191
25,15,device,device,flow,-0.7626271968181191
16,19,device,device,flow,0.9907115018533559
19,16,device,device,flow,0.9907115018533559
16,21,device,device,flow,0.9907115018533559
21,16,device,device,flow,0.9907115018533559
16,25,device,device,flow,-0.7550439173591224
25,16,device,device,flow,-0.7550439173591224
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,25,device,device,flow,-0.7625749906367085
25,19,device,device,flow,-0.7625749906367085
21,25,device,device,flow,-0.7625749906367085
25,21,device,device,flow,-0.7625749906367085
23,24,device,device,flow,0.9754119085970687
24,23,device,device,flow,0.9754119085970687
23,27,device,device,flow,0.9458172416377838
27,23,device,device,flow,0.9458172416377838
23,31,device,device,flow,0.9564524363945942
31,23,device,device,flow,0.9564524363945942
24,27,device,device,flow,0.8870251693728118
27,24,device,device,flow,0.8870251693728118
24,31,device,device,flow,0.9751418580453077
31,24,device,device,flow,0.9751418580453077
26,56,device,device,flow,0.866032115572766
56,26,device,device,flow,0.866032115572766
27,31,device,device,flow,0.9000780817956503
31,27,device,device,flow,0.9000780817956503
33,35,device,device,flow,0.8425954897788914
35,33,device,device,flow,0.8425954897788914
33,42,device,device,flow,0.9733601198268393
42,33,device,device,flow,0.9733601198268393
34,45,device,device,flow,0.7566348587701524
45,34,device,device,flow,0.7566348587701524
35,42,device,device,flow,0.8632281678563981
42,35,device,device,flow,0.8632281678563981
45,51,device,device,flow,0.7661578452083867
51,45,device,device,flow,0.7661578452083867
45,53,device,device,flow,0.7638240051768225
53,45,device,device,flow,0.7638240051768225
51,53,device,device,flow,0.972615430061287
53,51,device,device,flow,0.972615430061287
