src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9573006070047309
9,7,device,device,flow,0.9573006070047309
8,33,device,device,flow,-0.9240132103586514
33,8,device,device,flow,-0.9240132103586514
8,35,device,device,flow,-0.7692329130990595
35,8,device,device,flow,-0.7692329130990595
8,42,device,device,flow,-0.9271607583430328
42,8,device,device,flow,-0.9271607583430328
10,13,device,device,flow,-0.975043337326928
13,10,device,device,flow,-0.975043337326928
10,14,device,device,flow,0.9585599020091207
14,10,device,device,flow,0.9585599020091207
10,15,device,device,flow,0.9913252911908109
15,10,device,device,flow,0.9913252911908109
10,16,device,device,flow,0.9851829422642714
16,10,device,device,flow,0.9851829422642714
10,19,device,device,flow,0.9920337292203003
19,10,device,device,flow,0.9920337292203003
10,21,device,device,flow,0.9920337292203003
21,10,device,device,flow,0.9920337292203003
13,14,device,device,flow,-0.9689733457114698
14,13,device,device,flow,-0.9689733457114698
13,15,device,device,flow,-0.9871122968087147
15,13,device,device,flow,-0.9871122968087147
13,16,device,device,flow,-0.9467370490580354
16,13,device,device,flow,-0.9467370490580354
13,19,device,device,flow,-0.9822874247463423
19,13,device,device,flow,-0.9822874247463423
13,21,device,device,flow,-0.9822874247463423
21,13,device,device,flow,-0.9822874247463423
14,15,device,device,flow,0.9673404156836977
15,14,device,device,flow,0.9673404156836977
14,16,device,device,flow,0.9299007132753652
16,14,device,device,flow,0.9299007132753652
14,19,device,device,flow,0.9630183110467988
19,14,device,device,flow,0.9630183110467988
14,21,device,device,flow,0.9630183110467988
21,14,device,device,flow,0.9630183110467988
14,25,device,device,flow,-0.8055340445367277
25,14,device,device,flow,-0.8055340445367277
15,16,device,device,flow,0.9699073267426656
16,15,device,device,flow,0.9699073267426656
15,19,device,device,flow,0.998404034746436
19,15,device,device,flow,0.998404034746436
15,21,device,device,flow,0.998404034746436
21,15,device,device,flow,0.998404034746436
16,19,device,device,flow,0.9773347081786533
19,16,device,device,flow,0.9773347081786533
16,21,device,device,flow,0.9773347081786533
21,16,device,device,flow,0.9773347081786533
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.987452920850512
24,23,device,device,flow,0.987452920850512
23,25,device,device,flow,-0.7978332521371334
25,23,device,device,flow,-0.7978332521371334
23,27,device,device,flow,0.9924752066853434
27,23,device,device,flow,0.9924752066853434
23,31,device,device,flow,0.9661054193065268
31,23,device,device,flow,0.9661054193065268
24,25,device,device,flow,-0.7709965451228343
25,24,device,device,flow,-0.7709965451228343
24,27,device,device,flow,0.9701929116606717
27,24,device,device,flow,0.9701929116606717
24,31,device,device,flow,0.9788060932359377
31,24,device,device,flow,0.9788060932359377
25,27,device,device,flow,-0.7950487585208738
27,25,device,device,flow,-0.7950487585208738
25,31,device,device,flow,-0.769004738673273
31,25,device,device,flow,-0.769004738673273
25,41,device,device,flow,0.8563022064171698
41,25,device,device,flow,0.8563022064171698
25,43,device,device,flow,0.8055991051441989
43,25,device,device,flow,0.8055991051441989
27,31,device,device,flow,0.9486533009093644
31,27,device,device,flow,0.9486533009093644
33,35,device,device,flow,0.8418138388093251
35,33,device,device,flow,0.8418138388093251
33,42,device,device,flow,0.9772245090320456
42,33,device,device,flow,0.9772245090320456
34,45,device,device,flow,0.8414679267164277
45,34,device,device,flow,0.8414679267164277
34,51,device,device,flow,0.8841457382029566
51,34,device,device,flow,0.8841457382029566
34,53,device,device,flow,0.8822071448494118
53,34,device,device,flow,0.8822071448494118
35,42,device,device,flow,0.8809050291667946
42,35,device,device,flow,0.8809050291667946
35,51,device,device,flow,0.7622095128350879
51,35,device,device,flow,0.7622095128350879
35,53,device,device,flow,0.7852715991353385
53,35,device,device,flow,0.7852715991353385
41,43,device,device,flow,0.7767882838688926
43,41,device,device,flow,0.7767882838688926
45,51,device,device,flow,0.9196620023183716
51,45,device,device,flow,0.9196620023183716
45,53,device,device,flow,0.9196116883058472
53,45,device,device,flow,0.9196116883058472
51,53,device,device,flow,0.984009710693607
53,51,device,device,flow,0.984009710693607
