src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9610317133899093
9,7,device,device,flow,0.9610317133899093
7,35,device,device,flow,0.773229553208537
35,7,device,device,flow,0.773229553208537
8,10,device,device,flow,-0.7912014562200829
10,8,device,device,flow,-0.7912014562200829
8,13,device,device,flow,0.8311803901145832
13,8,device,device,flow,0.8311803901145832
8,15,device,device,flow,-0.7963659640774152
15,8,device,device,flow,-0.7963659640774152
8,16,device,device,flow,-0.7858638503348965
16,8,device,device,flow,-0.7858638503348965
8,19,device,device,flow,-0.8000983470501237
19,8,device,device,flow,-0.8000983470501237
8,21,device,device,flow,-0.8000983470501237
21,8,device,device,flow,-0.8000983470501237
8,33,device,device,flow,-0.9360342658201906
33,8,device,device,flow,-0.9360342658201906
8,35,device,device,flow,-0.9056704279464624
35,8,device,device,flow,-0.9056704279464624
8,42,device,device,flow,-0.9526178473894432
42,8,device,device,flow,-0.9526178473894432
9,35,device,device,flow,0.7663454146428937
35,9,device,device,flow,0.7663454146428937
10,13,device,device,flow,-0.9819230814928395
13,10,device,device,flow,-0.9819230814928395
10,14,device,device,flow,0.9729027510245104
14,10,device,device,flow,0.9729027510245104
10,15,device,device,flow,0.9941337121131675
15,10,device,device,flow,0.9941337121131675
10,16,device,device,flow,0.9912442503934389
16,10,device,device,flow,0.9912442503934389
10,19,device,device,flow,0.9908556445130666
19,10,device,device,flow,0.9908556445130666
10,21,device,device,flow,0.9908556445130666
21,10,device,device,flow,0.9908556445130666
10,33,device,device,flow,0.8708984068187383
33,10,device,device,flow,0.8708984068187383
10,42,device,device,flow,0.8599246152761653
42,10,device,device,flow,0.8599246152761653
13,14,device,device,flow,-0.9625967907236189
14,13,device,device,flow,-0.9625967907236189
13,15,device,device,flow,-0.9897882843101412
15,13,device,device,flow,-0.9897882843101412
13,16,device,device,flow,-0.9730811437278933
16,13,device,device,flow,-0.9730811437278933
13,19,device,device,flow,-0.9904889585099474
19,13,device,device,flow,-0.9904889585099474
13,21,device,device,flow,-0.9904889585099474
21,13,device,device,flow,-0.9904889585099474
13,33,device,device,flow,-0.8878190894183527
33,13,device,device,flow,-0.8878190894183527
13,41,device,device,flow,0.763396325935069
41,13,device,device,flow,0.763396325935069
13,42,device,device,flow,-0.8829317802857696
42,13,device,device,flow,-0.8829317802857696
14,15,device,device,flow,0.9799191574259138
15,14,device,device,flow,0.9799191574259138
14,16,device,device,flow,0.9614444957417871
16,14,device,device,flow,0.9614444957417871
14,19,device,device,flow,0.9788883242546035
19,14,device,device,flow,0.9788883242546035
14,21,device,device,flow,0.9788883242546035
21,14,device,device,flow,0.9788883242546035
14,25,device,device,flow,-0.7795307644645728
25,14,device,device,flow,-0.7795307644645728
14,33,device,device,flow,0.7976500857380475
33,14,device,device,flow,0.7976500857380475
14,41,device,device,flow,-0.751920798994936
41,14,device,device,flow,-0.751920798994936
14,42,device,device,flow,0.7698207682384383
42,14,device,device,flow,0.7698207682384383
15,16,device,device,flow,0.9854293262544633
16,15,device,device,flow,0.9854293262544633
15,19,device,device,flow,0.9996159249941667
19,15,device,device,flow,0.9996159249941667
15,21,device,device,flow,0.9996159249941667
21,15,device,device,flow,0.9996159249941667
15,33,device,device,flow,0.8736472080826991
33,15,device,device,flow,0.8736472080826991
15,42,device,device,flow,0.8617276932707492
42,15,device,device,flow,0.8617276932707492
16,19,device,device,flow,0.9821799605934628
19,16,device,device,flow,0.9821799605934628
16,21,device,device,flow,0.9821799605934628
21,16,device,device,flow,0.9821799605934628
16,33,device,device,flow,0.8594740172665827
33,16,device,device,flow,0.8594740172665827
16,42,device,device,flow,0.848875658031637
42,16,device,device,flow,0.848875658031637
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.8750677592192604
33,19,device,device,flow,0.8750677592192604
19,42,device,device,flow,0.8632659081258945
42,19,device,device,flow,0.8632659081258945
21,33,device,device,flow,0.8750677592192604
33,21,device,device,flow,0.8750677592192604
21,42,device,device,flow,0.8632659081258945
42,21,device,device,flow,0.8632659081258945
23,24,device,device,flow,0.9647866537735608
24,23,device,device,flow,0.9647866537735608
23,27,device,device,flow,0.9487321021225305
27,23,device,device,flow,0.9487321021225305
23,31,device,device,flow,0.9353528219436815
31,23,device,device,flow,0.9353528219436815
24,27,device,device,flow,0.8639149966983491
27,24,device,device,flow,0.8639149966983491
24,31,device,device,flow,0.9654892530072864
31,24,device,device,flow,0.9654892530072864
26,54,device,device,flow,0.8660343301329855
54,26,device,device,flow,0.8660343301329855
26,56,device,device,flow,0.8643121965600911
56,26,device,device,flow,0.8643121965600911
27,31,device,device,flow,0.8339743793121687
31,27,device,device,flow,0.8339743793121687
33,35,device,device,flow,0.8964341749932055
35,33,device,device,flow,0.8964341749932055
33,42,device,device,flow,0.9829179483865851
42,33,device,device,flow,0.9829179483865851
34,51,device,device,flow,0.7988684786967606
51,34,device,device,flow,0.7988684786967606
34,53,device,device,flow,0.785820693498582
53,34,device,device,flow,0.785820693498582
35,42,device,device,flow,0.913523271711063
42,35,device,device,flow,0.913523271711063
45,51,device,device,flow,0.8190913331672666
51,45,device,device,flow,0.8190913331672666
45,53,device,device,flow,0.7993652764891982
53,45,device,device,flow,0.7993652764891982
51,53,device,device,flow,0.9657416643214343
53,51,device,device,flow,0.9657416643214343
