src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.7918371911226179
8,7,device,device,flow,-0.7918371911226179
7,9,device,device,flow,0.9977511164736099
9,7,device,device,flow,0.9977511164736099
7,14,device,device,flow,-0.8120386271808943
14,7,device,device,flow,-0.8120386271808943
7,35,device,device,flow,0.775251595196317
35,7,device,device,flow,0.775251595196317
8,9,device,device,flow,-0.7884304683294213
9,8,device,device,flow,-0.7884304683294213
8,14,device,device,flow,0.8073183783233833
14,8,device,device,flow,0.8073183783233833
8,15,device,device,flow,0.9263917204814033
15,8,device,device,flow,0.9263917204814033
8,42,device,device,flow,-0.8130264562618967
42,8,device,device,flow,-0.8130264562618967
9,14,device,device,flow,-0.811124198069719
14,9,device,device,flow,-0.811124198069719
9,35,device,device,flow,0.774213751886985
35,9,device,device,flow,0.774213751886985
14,25,device,device,flow,-0.8905910004709212
25,14,device,device,flow,-0.8905910004709212
14,35,device,device,flow,-0.8956802069316148
35,14,device,device,flow,-0.8956802069316148
14,41,device,device,flow,-0.761782156976791
41,14,device,device,flow,-0.761782156976791
15,42,device,device,flow,-0.786421269177462
42,15,device,device,flow,-0.786421269177462
23,24,device,device,flow,0.9475963974128294
24,23,device,device,flow,0.9475963974128294
23,27,device,device,flow,0.8964293588345215
27,23,device,device,flow,0.8964293588345215
23,31,device,device,flow,0.923482944170041
31,23,device,device,flow,0.923482944170041
24,27,device,device,flow,0.7802910610012558
27,24,device,device,flow,0.7802910610012558
24,31,device,device,flow,0.9695906867081152
31,24,device,device,flow,0.9695906867081152
25,35,device,device,flow,0.7962420671721715
35,25,device,device,flow,0.7962420671721715
25,41,device,device,flow,0.8400328819106205
41,25,device,device,flow,0.8400328819106205
26,54,device,device,flow,0.7681651168896799
54,26,device,device,flow,0.7681651168896799
26,56,device,device,flow,0.8383127507780216
56,26,device,device,flow,0.8383127507780216
27,31,device,device,flow,0.7791759943967826
31,27,device,device,flow,0.7791759943967826
33,42,device,device,flow,0.7799991107982273
42,33,device,device,flow,0.7799991107982273
35,41,device,device,flow,0.7803158622538376
41,35,device,device,flow,0.7803158622538376
51,53,device,device,flow,0.9812071991694588
53,51,device,device,flow,0.9812071991694588
54,56,device,device,flow,0.9747659916396136
56,54,device,device,flow,0.9747659916396136
