src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.8599635755037087
10,8,device,device,flow,-0.8599635755037087
8,12,device,device,flow,0.7855260534981315
12,8,device,device,flow,0.7855260534981315
8,13,device,device,flow,0.8840577563875295
13,8,device,device,flow,0.8840577563875295
8,14,device,device,flow,-0.8931451816234532
14,8,device,device,flow,-0.8931451816234532
8,15,device,device,flow,-0.8637113008984675
15,8,device,device,flow,-0.8637113008984675
8,16,device,device,flow,-0.8612081506674535
16,8,device,device,flow,-0.8612081506674535
8,19,device,device,flow,-0.8612081506674534
19,8,device,device,flow,-0.8612081506674534
8,21,device,device,flow,-0.8612081506674534
21,8,device,device,flow,-0.8612081506674534
10,12,device,device,flow,-0.781290209508875
12,10,device,device,flow,-0.781290209508875
10,13,device,device,flow,-0.972849825099966
13,10,device,device,flow,-0.972849825099966
10,14,device,device,flow,0.9749071451184993
14,10,device,device,flow,0.9749071451184993
10,15,device,device,flow,0.9954723033494917
15,10,device,device,flow,0.9954723033494917
10,16,device,device,flow,0.9956797638599372
16,10,device,device,flow,0.9956797638599372
10,19,device,device,flow,0.9956797638599373
19,10,device,device,flow,0.9956797638599373
10,21,device,device,flow,0.9956797638599373
21,10,device,device,flow,0.9956797638599373
10,23,device,device,flow,0.7829228260544285
23,10,device,device,flow,0.7829228260544285
10,24,device,device,flow,0.8240804235947734
24,10,device,device,flow,0.8240804235947734
10,27,device,device,flow,0.7537177426436261
27,10,device,device,flow,0.7537177426436261
10,31,device,device,flow,0.7813071099265366
31,10,device,device,flow,0.7813071099265366
12,13,device,device,flow,0.8105231895699563
13,12,device,device,flow,0.8105231895699563
12,14,device,device,flow,-0.8122395675718392
14,12,device,device,flow,-0.8122395675718392
12,15,device,device,flow,-0.7714606223590048
15,12,device,device,flow,-0.7714606223590048
12,16,device,device,flow,-0.7698422122797615
16,12,device,device,flow,-0.7698422122797615
12,19,device,device,flow,-0.7698422122797614
19,12,device,device,flow,-0.7698422122797614
12,21,device,device,flow,-0.7698422122797614
21,12,device,device,flow,-0.7698422122797614
13,14,device,device,flow,-0.987797358543779
14,13,device,device,flow,-0.987797358543779
13,15,device,device,flow,-0.9771694997720979
15,13,device,device,flow,-0.9771694997720979
13,16,device,device,flow,-0.9742041119609591
16,13,device,device,flow,-0.9742041119609591
13,19,device,device,flow,-0.9742041119609591
19,13,device,device,flow,-0.9742041119609591
13,21,device,device,flow,-0.9742041119609591
21,13,device,device,flow,-0.9742041119609591
13,23,device,device,flow,-0.7812480009397077
23,13,device,device,flow,-0.7812480009397077
13,24,device,device,flow,-0.8202365617653729
24,13,device,device,flow,-0.8202365617653729
13,27,device,device,flow,-0.7533012271907936
27,13,device,device,flow,-0.7533012271907936
13,31,device,device,flow,-0.7822945275140764
31,13,device,device,flow,-0.7822945275140764
14,15,device,device,flow,0.980574446437682
15,14,device,device,flow,0.980574446437682
14,16,device,device,flow,0.9776729856288199
16,14,device,device,flow,0.9776729856288199
14,19,device,device,flow,0.9776729856288198
19,14,device,device,flow,0.9776729856288198
14,21,device,device,flow,0.9776729856288198
21,14,device,device,flow,0.9776729856288198
14,23,device,device,flow,0.7542616556695677
23,14,device,device,flow,0.7542616556695677
14,24,device,device,flow,0.7979934890403289
24,14,device,device,flow,0.7979934890403289
14,31,device,device,flow,0.7573118732734668
31,14,device,device,flow,0.7573118732734668
15,16,device,device,flow,0.9997856827317335
16,15,device,device,flow,0.9997856827317335
15,19,device,device,flow,0.9997856827317335
19,15,device,device,flow,0.9997856827317335
15,21,device,device,flow,0.9997856827317335
21,15,device,device,flow,0.9997856827317335
15,23,device,device,flow,0.7725973398468727
23,15,device,device,flow,0.7725973398468727
15,24,device,device,flow,0.813188801552829
24,15,device,device,flow,0.813188801552829
15,31,device,device,flow,0.7709780747123044
31,15,device,device,flow,0.7709780747123044
16,19,device,device,flow,1.0000000000000002
19,16,device,device,flow,1.0000000000000002
16,21,device,device,flow,1.0000000000000002
21,16,device,device,flow,1.0000000000000002
16,23,device,device,flow,0.7728465094175653
23,16,device,device,flow,0.7728465094175653
16,24,device,device,flow,0.8134749836693755
24,16,device,device,flow,0.8134749836693755
16,31,device,device,flow,0.7712521378869553
31,16,device,device,flow,0.7712521378869553
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,23,device,device,flow,0.7728465094175654
23,19,device,device,flow,0.7728465094175654
19,24,device,device,flow,0.8134749836693755
24,19,device,device,flow,0.8134749836693755
19,31,device,device,flow,0.7712521378869553
31,19,device,device,flow,0.7712521378869553
21,23,device,device,flow,0.7728465094175654
23,21,device,device,flow,0.7728465094175654
21,24,device,device,flow,0.8134749836693755
24,21,device,device,flow,0.8134749836693755
21,31,device,device,flow,0.7712521378869553
31,21,device,device,flow,0.7712521378869553
23,24,device,device,flow,0.9817303865317479
24,23,device,device,flow,0.9817303865317479
23,27,device,device,flow,0.9791740415197483
27,23,device,device,flow,0.9791740415197483
23,31,device,device,flow,0.9595415773094746
31,23,device,device,flow,0.9595415773094746
24,27,device,device,flow,0.9411540358146722
27,24,device,device,flow,0.9411540358146722
24,31,device,device,flow,0.9734234843826859
31,24,device,device,flow,0.9734234843826859
26,56,device,device,flow,0.8660321155727655
56,26,device,device,flow,0.8660321155727655
27,31,device,device,flow,0.9407161297568712
31,27,device,device,flow,0.9407161297568712
33,42,device,device,flow,0.8272048463011282
42,33,device,device,flow,0.8272048463011282
51,53,device,device,flow,0.967689448937925
53,51,device,device,flow,0.967689448937925
