src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9788502966488603
9,7,device,device,flow,0.9788502966488603
7,35,device,device,flow,0.7552463508014805
35,7,device,device,flow,0.7552463508014805
8,33,device,device,flow,-0.8956355604933574
33,8,device,device,flow,-0.8956355604933574
8,35,device,device,flow,-0.804487144633838
35,8,device,device,flow,-0.804487144633838
8,42,device,device,flow,-0.9305639730455373
42,8,device,device,flow,-0.9305639730455373
9,35,device,device,flow,0.7587049911823219
35,9,device,device,flow,0.7587049911823219
10,13,device,device,flow,-0.9759881141302698
13,10,device,device,flow,-0.9759881141302698
10,14,device,device,flow,0.9047078414416999
14,10,device,device,flow,0.9047078414416999
10,15,device,device,flow,0.9966345181698848
15,10,device,device,flow,0.9966345181698848
10,16,device,device,flow,0.9851531781341153
16,10,device,device,flow,0.9851531781341153
10,19,device,device,flow,0.9920138476978833
19,10,device,device,flow,0.9920138476978833
10,21,device,device,flow,0.9920138476978833
21,10,device,device,flow,0.9920138476978833
13,14,device,device,flow,-0.9073912613104842
14,13,device,device,flow,-0.9073912613104842
13,15,device,device,flow,-0.9857050726263298
15,13,device,device,flow,-0.9857050726263298
13,16,device,device,flow,-0.946602459187513
16,13,device,device,flow,-0.946602459187513
13,19,device,device,flow,-0.9836097490652995
19,13,device,device,flow,-0.9836097490652995
13,21,device,device,flow,-0.9836097490652995
21,13,device,device,flow,-0.9836097490652995
13,33,device,device,flow,-0.765735530937468
33,13,device,device,flow,-0.765735530937468
14,15,device,device,flow,0.9111950645767443
15,14,device,device,flow,0.9111950645767443
14,16,device,device,flow,0.8764300250875855
16,14,device,device,flow,0.8764300250875855
14,19,device,device,flow,0.9056117554334818
19,14,device,device,flow,0.9056117554334818
14,21,device,device,flow,0.9056117554334818
21,14,device,device,flow,0.9056117554334818
14,25,device,device,flow,-0.7790475256217939
25,14,device,device,flow,-0.7790475256217939
15,16,device,device,flow,0.9727835205387098
16,15,device,device,flow,0.9727835205387098
15,19,device,device,flow,0.992814396543906
19,15,device,device,flow,0.992814396543906
15,21,device,device,flow,0.992814396543906
21,15,device,device,flow,0.992814396543906
16,19,device,device,flow,0.9772855948126226
19,16,device,device,flow,0.9772855948126226
16,21,device,device,flow,0.9772855948126226
21,16,device,device,flow,0.9772855948126226
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9874821094451163
24,23,device,device,flow,0.9874821094451163
23,27,device,device,flow,0.9393470719722699
27,23,device,device,flow,0.9393470719722699
23,31,device,device,flow,0.9771039145243233
31,23,device,device,flow,0.9771039145243233
24,27,device,device,flow,0.8995142138929064
27,24,device,device,flow,0.8995142138929064
24,31,device,device,flow,0.9890938123797914
31,24,device,device,flow,0.9890938123797914
25,43,device,device,flow,0.804549732673652
43,25,device,device,flow,0.804549732673652
25,52,device,device,flow,0.7606350622768345
52,25,device,device,flow,0.7606350622768345
27,31,device,device,flow,0.9256516150100124
31,27,device,device,flow,0.9256516150100124
33,35,device,device,flow,0.7897666140851727
35,33,device,device,flow,0.7897666140851727
33,42,device,device,flow,0.9686588787526872
42,33,device,device,flow,0.9686588787526872
34,45,device,device,flow,0.7832106907961994
45,34,device,device,flow,0.7832106907961994
35,41,device,device,flow,-0.7536481351884646
41,35,device,device,flow,-0.7536481351884646
35,42,device,device,flow,0.838498306062679
42,35,device,device,flow,0.838498306062679
35,51,device,device,flow,0.8387208602163044
51,35,device,device,flow,0.8387208602163044
35,53,device,device,flow,0.8329405773401491
53,35,device,device,flow,0.8329405773401491
41,43,device,device,flow,-0.8673203326615918
43,41,device,device,flow,-0.8673203326615918
41,51,device,device,flow,-0.7841955658653902
51,41,device,device,flow,-0.7841955658653902
41,52,device,device,flow,-0.7957917949744929
52,41,device,device,flow,-0.7957917949744929
41,53,device,device,flow,-0.7962345091614985
53,41,device,device,flow,-0.7962345091614985
43,52,device,device,flow,0.7830100415258875
52,43,device,device,flow,0.7830100415258875
51,53,device,device,flow,0.9880563670826776
53,51,device,device,flow,0.9880563670826776
