src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9172058024556229
9,7,device,device,flow,0.9172058024556229
8,10,device,device,flow,-0.8492527916524528
10,8,device,device,flow,-0.8492527916524528
8,13,device,device,flow,0.8578801519069922
13,8,device,device,flow,0.8578801519069922
8,14,device,device,flow,-0.8077297712097472
14,8,device,device,flow,-0.8077297712097472
8,15,device,device,flow,-0.853943617557596
15,8,device,device,flow,-0.853943617557596
8,16,device,device,flow,-0.8260043749452379
16,8,device,device,flow,-0.8260043749452379
8,19,device,device,flow,-0.8492527916524528
19,8,device,device,flow,-0.8492527916524528
8,21,device,device,flow,-0.8492527916524528
21,8,device,device,flow,-0.8492527916524528
8,33,device,device,flow,-0.9448162969020368
33,8,device,device,flow,-0.9448162969020368
8,42,device,device,flow,-0.9593767466027938
42,8,device,device,flow,-0.9593767466027938
10,12,device,device,flow,0.8077797745289644
12,10,device,device,flow,0.8077797745289644
10,13,device,device,flow,-0.9841603106902428
13,10,device,device,flow,-0.9841603106902428
10,14,device,device,flow,0.977814809874341
14,10,device,device,flow,0.977814809874341
10,15,device,device,flow,0.9986208450924808
15,10,device,device,flow,0.9986208450924808
10,16,device,device,flow,0.9906341684196651
16,10,device,device,flow,0.9906341684196651
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,23,device,device,flow,0.7916913423480785
23,10,device,device,flow,0.7916913423480785
10,24,device,device,flow,0.792699469366163
24,10,device,device,flow,0.792699469366163
10,31,device,device,flow,0.758431268830762
31,10,device,device,flow,0.758431268830762
10,33,device,device,flow,0.7995510598899014
33,10,device,device,flow,0.7995510598899014
10,42,device,device,flow,0.802444155185167
42,10,device,device,flow,0.802444155185167
12,13,device,device,flow,-0.8107605562295329
13,12,device,device,flow,-0.8107605562295329
12,14,device,device,flow,0.8435634736047141
14,12,device,device,flow,0.8435634736047141
12,15,device,device,flow,0.8088635727935888
15,12,device,device,flow,0.8088635727935888
12,16,device,device,flow,0.7943963385505229
16,12,device,device,flow,0.7943963385505229
12,19,device,device,flow,0.8077797745289638
19,12,device,device,flow,0.8077797745289638
12,21,device,device,flow,0.8077797745289638
21,12,device,device,flow,0.8077797745289638
12,25,device,device,flow,-0.7527989945834803
25,12,device,device,flow,-0.7527989945834803
13,14,device,device,flow,-0.9905612294725173
14,13,device,device,flow,-0.9905612294725173
13,15,device,device,flow,-0.9896280686438408
15,13,device,device,flow,-0.9896280686438408
13,16,device,device,flow,-0.9571717515618976
16,13,device,device,flow,-0.9571717515618976
13,19,device,device,flow,-0.9841603106902426
19,13,device,device,flow,-0.9841603106902426
13,21,device,device,flow,-0.9841603106902426
21,13,device,device,flow,-0.9841603106902426
13,23,device,device,flow,-0.7742666903973414
23,13,device,device,flow,-0.7742666903973414
13,24,device,device,flow,-0.7750321383826292
24,13,device,device,flow,-0.7750321383826292
13,33,device,device,flow,-0.8085897466044966
33,13,device,device,flow,-0.8085897466044966
13,42,device,device,flow,-0.8094535796492754
42,13,device,device,flow,-0.8094535796492754
14,15,device,device,flow,0.9828503075505161
15,14,device,device,flow,0.9828503075505161
14,16,device,device,flow,0.951972162758461
16,14,device,device,flow,0.951972162758461
14,19,device,device,flow,0.977814809874341
19,14,device,device,flow,0.977814809874341
14,21,device,device,flow,0.977814809874341
21,14,device,device,flow,0.977814809874341
14,23,device,device,flow,0.777551227188681
23,14,device,device,flow,0.777551227188681
14,24,device,device,flow,0.7890656395508423
24,14,device,device,flow,0.7890656395508423
14,25,device,device,flow,-0.7689913952279552
25,14,device,device,flow,-0.7689913952279552
14,31,device,device,flow,0.7563626411575277
31,14,device,device,flow,0.7563626411575277
15,16,device,device,flow,0.9821016053284418
16,15,device,device,flow,0.9821016053284418
15,19,device,device,flow,0.9986208450924811
19,15,device,device,flow,0.9986208450924811
15,21,device,device,flow,0.9986208450924811
21,15,device,device,flow,0.9986208450924811
15,23,device,device,flow,0.7898526628537227
23,15,device,device,flow,0.7898526628537227
15,24,device,device,flow,0.7906099242007074
24,15,device,device,flow,0.7906099242007074
15,31,device,device,flow,0.7563023349533994
31,15,device,device,flow,0.7563023349533994
15,33,device,device,flow,0.8040992358469727
33,15,device,device,flow,0.8040992358469727
15,42,device,device,flow,0.8061178539531348
42,15,device,device,flow,0.8061178539531348
16,19,device,device,flow,0.9906341684196651
19,16,device,device,flow,0.9906341684196651
16,21,device,device,flow,0.9906341684196651
21,16,device,device,flow,0.9906341684196651
16,23,device,device,flow,0.786115459510485
23,16,device,device,flow,0.786115459510485
16,24,device,device,flow,0.7877994215698121
24,16,device,device,flow,0.7877994215698121
16,31,device,device,flow,0.7540761925242956
31,16,device,device,flow,0.7540761925242956
16,33,device,device,flow,0.7774243441941252
33,16,device,device,flow,0.7774243441941252
16,42,device,device,flow,0.7825005461872292
42,16,device,device,flow,0.7825005461872292
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,23,device,device,flow,0.7916913423480785
23,19,device,device,flow,0.7916913423480785
19,24,device,device,flow,0.792699469366163
24,19,device,device,flow,0.792699469366163
19,31,device,device,flow,0.758431268830762
31,19,device,device,flow,0.758431268830762
19,33,device,device,flow,0.7995510598899014
33,19,device,device,flow,0.7995510598899014
19,42,device,device,flow,0.802444155185167
42,19,device,device,flow,0.802444155185167
21,23,device,device,flow,0.7916913423480785
23,21,device,device,flow,0.7916913423480785
21,24,device,device,flow,0.792699469366163
24,21,device,device,flow,0.792699469366163
21,31,device,device,flow,0.758431268830762
31,21,device,device,flow,0.758431268830762
21,33,device,device,flow,0.7995510598899014
33,21,device,device,flow,0.7995510598899014
21,42,device,device,flow,0.802444155185167
42,21,device,device,flow,0.802444155185167
23,24,device,device,flow,0.9752005682507221
24,23,device,device,flow,0.9752005682507221
23,27,device,device,flow,0.9460694381670403
27,23,device,device,flow,0.9460694381670403
23,31,device,device,flow,0.9625576066024911
31,23,device,device,flow,0.9625576066024911
24,27,device,device,flow,0.8896438026114483
27,24,device,device,flow,0.8896438026114483
24,31,device,device,flow,0.9824174922675161
31,24,device,device,flow,0.9824174922675161
25,41,device,device,flow,0.7696682420200666
41,25,device,device,flow,0.7696682420200666
26,54,device,device,flow,0.8521371204080795
54,26,device,device,flow,0.8521371204080795
26,56,device,device,flow,0.970281177119059
56,26,device,device,flow,0.970281177119059
27,31,device,device,flow,0.8949130606293506
31,27,device,device,flow,0.8949130606293506
33,35,device,device,flow,0.7604017237634093
35,33,device,device,flow,0.7604017237634093
33,42,device,device,flow,0.9698216011907612
42,33,device,device,flow,0.9698216011907612
45,51,device,device,flow,0.8099976802061518
51,45,device,device,flow,0.8099976802061518
45,53,device,device,flow,0.7963516122569985
53,45,device,device,flow,0.7963516122569985
51,53,device,device,flow,0.9809918571850758
53,51,device,device,flow,0.9809918571850758
54,56,device,device,flow,0.9455050627939836
56,54,device,device,flow,0.9455050627939836
