src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9676272608856802
9,7,device,device,flow,0.9676272608856802
7,35,device,device,flow,0.7759922220958021
35,7,device,device,flow,0.7759922220958021
8,13,device,device,flow,0.7777914195281731
13,8,device,device,flow,0.7777914195281731
8,33,device,device,flow,-0.915644728408147
33,8,device,device,flow,-0.915644728408147
8,35,device,device,flow,-0.8214511398029722
35,8,device,device,flow,-0.8214511398029722
8,42,device,device,flow,-0.9278230657165994
42,8,device,device,flow,-0.9278230657165994
9,35,device,device,flow,0.7790374848690473
35,9,device,device,flow,0.7790374848690473
10,13,device,device,flow,-0.9811922126376645
13,10,device,device,flow,-0.9811922126376645
10,14,device,device,flow,0.9731673579635138
14,10,device,device,flow,0.9731673579635138
10,15,device,device,flow,0.9989861652974819
15,10,device,device,flow,0.9989861652974819
10,16,device,device,flow,0.9920191940543498
16,10,device,device,flow,0.9920191940543498
10,19,device,device,flow,0.9917182839088802
19,10,device,device,flow,0.9917182839088802
10,21,device,device,flow,0.9917182839088802
21,10,device,device,flow,0.9917182839088802
10,25,device,device,flow,-0.7506993787185269
25,10,device,device,flow,-0.7506993787185269
10,33,device,device,flow,0.7792733027193334
33,10,device,device,flow,0.7792733027193334
13,14,device,device,flow,-0.9587883012617987
14,13,device,device,flow,-0.9587883012617987
13,15,device,device,flow,-0.9850862350495634
15,13,device,device,flow,-0.9850862350495634
13,16,device,device,flow,-0.9721865694076907
16,13,device,device,flow,-0.9721865694076907
13,19,device,device,flow,-0.9881531793060268
19,13,device,device,flow,-0.9881531793060268
13,21,device,device,flow,-0.9881531793060268
21,13,device,device,flow,-0.9881531793060268
13,33,device,device,flow,-0.7982212550327719
33,13,device,device,flow,-0.7982212550327719
13,42,device,device,flow,-0.7514213394136421
42,13,device,device,flow,-0.7514213394136421
14,15,device,device,flow,0.9769569300363711
15,14,device,device,flow,0.9769569300363711
14,16,device,device,flow,0.9621627465362281
16,14,device,device,flow,0.9621627465362281
14,19,device,device,flow,0.9767229361164429
19,14,device,device,flow,0.9767229361164429
14,21,device,device,flow,0.9767229361164429
21,14,device,device,flow,0.9767229361164429
14,25,device,device,flow,-0.8431293667559969
25,14,device,device,flow,-0.8431293667559969
15,16,device,device,flow,0.9910134505698529
16,15,device,device,flow,0.9910134505698529
15,19,device,device,flow,0.9964488385780136
19,15,device,device,flow,0.9964488385780136
15,21,device,device,flow,0.9964488385780136
21,15,device,device,flow,0.9964488385780136
15,33,device,device,flow,0.7807335086198015
33,15,device,device,flow,0.7807335086198015
16,19,device,device,flow,0.9838035727322509
19,16,device,device,flow,0.9838035727322509
16,21,device,device,flow,0.9838035727322509
21,16,device,device,flow,0.9838035727322509
16,33,device,device,flow,0.7691398845452956
33,16,device,device,flow,0.7691398845452956
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,33,device,device,flow,0.7845359763662897
33,19,device,device,flow,0.7845359763662897
21,33,device,device,flow,0.7845359763662897
33,21,device,device,flow,0.7845359763662897
23,24,device,device,flow,0.9708636089330968
24,23,device,device,flow,0.9708636089330968
23,25,device,device,flow,-0.758403686469893
25,23,device,device,flow,-0.758403686469893
23,27,device,device,flow,0.9358388270391346
27,23,device,device,flow,0.9358388270391346
23,31,device,device,flow,0.9643153510233556
31,23,device,device,flow,0.9643153510233556
24,27,device,device,flow,0.8606584132310887
27,24,device,device,flow,0.8606584132310887
24,31,device,device,flow,0.98768415595716
31,24,device,device,flow,0.98768415595716
26,56,device,device,flow,0.7764353052841335
56,26,device,device,flow,0.7764353052841335
27,31,device,device,flow,0.8862417665887646
31,27,device,device,flow,0.8862417665887646
33,35,device,device,flow,0.8507971267594654
35,33,device,device,flow,0.8507971267594654
33,42,device,device,flow,0.9703415289996675
42,33,device,device,flow,0.9703415289996675
35,42,device,device,flow,0.8919188940354197
42,35,device,device,flow,0.8919188940354197
45,51,device,device,flow,0.7857657033128598
51,45,device,device,flow,0.7857657033128598
45,53,device,device,flow,0.803041470016972
53,45,device,device,flow,0.803041470016972
51,53,device,device,flow,0.9756499145675456
53,51,device,device,flow,0.9756499145675456
