src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.8104401257882186
8,7,device,device,flow,-0.8104401257882186
7,9,device,device,flow,0.9899933309425772
9,7,device,device,flow,0.9899933309425772
7,33,device,device,flow,0.7633245380729349
33,7,device,device,flow,0.7633245380729349
7,35,device,device,flow,0.8404379977146055
35,7,device,device,flow,0.8404379977146055
7,41,device,device,flow,-0.812884598271499
41,7,device,device,flow,-0.812884598271499
7,42,device,device,flow,0.7757599465107691
42,7,device,device,flow,0.7757599465107691
8,9,device,device,flow,-0.7894147160703575
9,8,device,device,flow,-0.7894147160703575
8,33,device,device,flow,-0.8030314651229677
33,8,device,device,flow,-0.8030314651229677
8,35,device,device,flow,-0.8277978622365837
35,8,device,device,flow,-0.8277978622365837
8,41,device,device,flow,0.8593563126852287
41,8,device,device,flow,0.8593563126852287
8,42,device,device,flow,-0.8486156412882319
42,8,device,device,flow,-0.8486156412882319
9,35,device,device,flow,0.8260791068050166
35,9,device,device,flow,0.8260791068050166
9,41,device,device,flow,-0.800112651899302
41,9,device,device,flow,-0.800112651899302
9,42,device,device,flow,0.7595170465642933
42,9,device,device,flow,0.7595170465642933
10,13,device,device,flow,-0.9271815699198442
13,10,device,device,flow,-0.9271815699198442
10,15,device,device,flow,0.9805283041706835
15,10,device,device,flow,0.9805283041706835
10,16,device,device,flow,0.9692307692307691
16,10,device,device,flow,0.9692307692307691
10,19,device,device,flow,0.961639301907097
19,10,device,device,flow,0.961639301907097
10,21,device,device,flow,0.961639301907097
21,10,device,device,flow,0.961639301907097
10,32,device,device,flow,0.8672355562156978
32,10,device,device,flow,0.8672355562156978
12,25,device,device,flow,-0.8379170942814113
25,12,device,device,flow,-0.8379170942814113
12,33,device,device,flow,-0.8362805487166503
33,12,device,device,flow,-0.8362805487166503
12,35,device,device,flow,-0.7575657968932272
35,12,device,device,flow,-0.7575657968932272
12,42,device,device,flow,-0.7759269690234774
42,12,device,device,flow,-0.7759269690234774
13,15,device,device,flow,-0.9586047600716803
15,13,device,device,flow,-0.9586047600716803
13,16,device,device,flow,-0.8987356206796918
16,13,device,device,flow,-0.8987356206796918
13,19,device,device,flow,-0.9641129798423834
19,13,device,device,flow,-0.9641129798423834
13,21,device,device,flow,-0.9641129798423834
21,13,device,device,flow,-0.9641129798423834
13,32,device,device,flow,-0.9297520366948338
32,13,device,device,flow,-0.9297520366948338
15,16,device,device,flow,0.9503582025038925
16,15,device,device,flow,0.9503582025038925
15,19,device,device,flow,0.9966331166910765
19,15,device,device,flow,0.9966331166910765
15,21,device,device,flow,0.9966331166910765
21,15,device,device,flow,0.9966331166910765
15,32,device,device,flow,0.8965999921651112
32,15,device,device,flow,0.8965999921651112
16,19,device,device,flow,0.9320504003099553
19,16,device,device,flow,0.9320504003099553
16,21,device,device,flow,0.9320504003099553
21,16,device,device,flow,0.9320504003099553
16,32,device,device,flow,0.8405513852552149
32,16,device,device,flow,0.8405513852552149
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,32,device,device,flow,0.9018303999179527
32,19,device,device,flow,0.9018303999179527
21,32,device,device,flow,0.9018303999179527
32,21,device,device,flow,0.9018303999179527
23,24,device,device,flow,0.9488445464844509
24,23,device,device,flow,0.9488445464844509
23,27,device,device,flow,0.9147446229402723
27,23,device,device,flow,0.9147446229402723
23,28,device,device,flow,-0.7505300034785642
28,23,device,device,flow,-0.7505300034785642
23,31,device,device,flow,0.8550353168253148
31,23,device,device,flow,0.8550353168253148
24,27,device,device,flow,0.7879086116916779
27,24,device,device,flow,0.7879086116916779
24,28,device,device,flow,-0.8108181045648095
28,24,device,device,flow,-0.8108181045648095
24,31,device,device,flow,0.9067013447920538
31,24,device,device,flow,0.9067013447920538
25,33,device,device,flow,0.7882135174526513
33,25,device,device,flow,0.7882135174526513
25,35,device,device,flow,0.7596810801236643
35,25,device,device,flow,0.7596810801236643
25,42,device,device,flow,0.7556262941523597
42,25,device,device,flow,0.7556262941523597
26,54,device,device,flow,0.8689514168650732
54,26,device,device,flow,0.8689514168650732
26,56,device,device,flow,0.8643121965600907
56,26,device,device,flow,0.8643121965600907
28,31,device,device,flow,-0.7794973751330085
31,28,device,device,flow,-0.7794973751330085
33,35,device,device,flow,0.9288549602164999
35,33,device,device,flow,0.9288549602164999
33,41,device,device,flow,-0.8157796295021917
41,33,device,device,flow,-0.8157796295021917
33,42,device,device,flow,0.9612268283851463
42,33,device,device,flow,0.9612268283851463
35,41,device,device,flow,-0.852500588656839
41,35,device,device,flow,-0.852500588656839
35,42,device,device,flow,0.932878140697573
42,35,device,device,flow,0.932878140697573
41,42,device,device,flow,-0.8713339389697546
42,41,device,device,flow,-0.8713339389697546
51,53,device,device,flow,0.9496990196076516
53,51,device,device,flow,0.9496990196076516
