src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.8743804510958167
9,7,device,device,flow,0.8743804510958167
8,14,device,device,flow,-0.9754075368932135
14,8,device,device,flow,-0.9754075368932135
8,25,device,device,flow,0.9330263194904155
25,8,device,device,flow,0.9330263194904155
8,35,device,device,flow,0.8241622318074902
35,8,device,device,flow,0.8241622318074902
10,13,device,device,flow,-0.8246253177760084
13,10,device,device,flow,-0.8246253177760084
10,15,device,device,flow,0.9466067476083171
15,10,device,device,flow,0.9466067476083171
10,16,device,device,flow,1.0000000000000002
16,10,device,device,flow,1.0000000000000002
10,19,device,device,flow,0.987274980302006
19,10,device,device,flow,0.987274980302006
10,21,device,device,flow,0.987274980302006
21,10,device,device,flow,0.987274980302006
13,15,device,device,flow,-0.8685882796779513
15,13,device,device,flow,-0.8685882796779513
13,16,device,device,flow,-0.8246253177760088
16,13,device,device,flow,-0.8246253177760088
13,19,device,device,flow,-0.8544097825434118
19,13,device,device,flow,-0.8544097825434118
13,21,device,device,flow,-0.8544097825434118
21,13,device,device,flow,-0.8544097825434118
14,25,device,device,flow,-0.9707440705452401
25,14,device,device,flow,-0.9707440705452401
14,33,device,device,flow,-0.7788228263114325
33,14,device,device,flow,-0.7788228263114325
14,35,device,device,flow,-0.8294213372949463
35,14,device,device,flow,-0.8294213372949463
15,16,device,device,flow,0.9466067476083173
16,15,device,device,flow,0.9466067476083173
15,19,device,device,flow,0.985694253229636
19,15,device,device,flow,0.985694253229636
15,21,device,device,flow,0.985694253229636
21,15,device,device,flow,0.985694253229636
16,19,device,device,flow,0.9872749803020058
19,16,device,device,flow,0.9872749803020058
16,21,device,device,flow,0.9872749803020058
21,16,device,device,flow,0.9872749803020058
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9699331384672188
24,23,device,device,flow,0.9699331384672188
23,27,device,device,flow,0.9168747731898407
27,23,device,device,flow,0.9168747731898407
23,31,device,device,flow,0.947677737258077
31,23,device,device,flow,0.947677737258077
24,27,device,device,flow,0.8423085874655772
27,24,device,device,flow,0.8423085874655772
24,31,device,device,flow,0.9721876712265877
31,24,device,device,flow,0.9721876712265877
25,33,device,device,flow,0.7573256157107136
33,25,device,device,flow,0.7573256157107136
25,35,device,device,flow,0.796213642111089
35,25,device,device,flow,0.796213642111089
26,54,device,device,flow,0.8450559000429562
54,26,device,device,flow,0.8450559000429562
26,56,device,device,flow,0.8383127507780215
56,26,device,device,flow,0.8383127507780215
27,31,device,device,flow,0.8718720837501632
31,27,device,device,flow,0.8718720837501632
33,35,device,device,flow,0.8504930017468401
35,33,device,device,flow,0.8504930017468401
33,42,device,device,flow,0.8732740402774243
42,33,device,device,flow,0.8732740402774243
35,42,device,device,flow,0.8294527973832264
42,35,device,device,flow,0.8294527973832264
51,53,device,device,flow,0.9658259317430481
53,51,device,device,flow,0.9658259317430481
