src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9632227801061326
9,7,device,device,flow,0.9632227801061326
12,14,device,device,flow,-0.8865359059321309
14,12,device,device,flow,-0.8865359059321309
12,25,device,device,flow,0.9390192689795323
25,12,device,device,flow,0.9390192689795323
14,25,device,device,flow,-0.9659967287066521
25,14,device,device,flow,-0.9659967287066521
14,35,device,device,flow,-0.9074748290000191
35,14,device,device,flow,-0.9074748290000191
14,51,device,device,flow,-0.7636318919024273
51,14,device,device,flow,-0.7636318919024273
14,53,device,device,flow,-0.7997418811860556
53,14,device,device,flow,-0.7997418811860556
23,24,device,device,flow,0.9441210855020259
24,23,device,device,flow,0.9441210855020259
23,27,device,device,flow,0.8454711083623735
27,23,device,device,flow,0.8454711083623735
23,31,device,device,flow,0.8906241576562689
31,23,device,device,flow,0.8906241576562689
24,28,device,device,flow,-0.7514521045558542
28,24,device,device,flow,-0.7514521045558542
24,31,device,device,flow,0.9264518713544811
31,24,device,device,flow,0.9264518713544811
25,35,device,device,flow,0.7996155943293264
35,25,device,device,flow,0.7996155943293264
25,53,device,device,flow,0.7721024804315336
53,25,device,device,flow,0.7721024804315336
26,56,device,device,flow,0.866032115572766
56,26,device,device,flow,0.866032115572766
27,31,device,device,flow,0.7986135258324133
31,27,device,device,flow,0.7986135258324133
33,35,device,device,flow,0.7952631344276763
35,33,device,device,flow,0.7952631344276763
33,42,device,device,flow,0.8181033772930625
42,33,device,device,flow,0.8181033772930625
35,42,device,device,flow,0.8040835103704689
42,35,device,device,flow,0.8040835103704689
35,53,device,device,flow,0.7648977367876963
53,35,device,device,flow,0.7648977367876963
51,53,device,device,flow,0.9783589698709041
53,51,device,device,flow,0.9783589698709041
