src_global,dst_global,src_type,dst_type,edge_type,weight
8,10,device,device,flow,-0.8486624612403919
10,8,device,device,flow,-0.8486624612403919
8,12,device,device,flow,0.7597305566449795
12,8,device,device,flow,0.7597305566449795
8,13,device,device,flow,0.8868645826466447
13,8,device,device,flow,0.8868645826466447
8,14,device,device,flow,-0.8985980949692605
14,8,device,device,flow,-0.8985980949692605
8,15,device,device,flow,-0.8570263207027118
15,8,device,device,flow,-0.8570263207027118
8,16,device,device,flow,-0.8121981959777043
16,8,device,device,flow,-0.8121981959777043
8,19,device,device,flow,-0.8486624612403919
19,8,device,device,flow,-0.8486624612403919
8,21,device,device,flow,-0.8486624612403919
21,8,device,device,flow,-0.8486624612403919
10,13,device,device,flow,-0.9646264947327184
13,10,device,device,flow,-0.9646264947327184
10,14,device,device,flow,0.9598532511524189
14,10,device,device,flow,0.9598532511524189
10,15,device,device,flow,0.993665459627847
15,10,device,device,flow,0.993665459627847
10,16,device,device,flow,0.9841198770526449
16,10,device,device,flow,0.9841198770526449
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
10,23,device,device,flow,0.76472124147985
23,10,device,device,flow,0.76472124147985
10,24,device,device,flow,0.808345097793039
24,10,device,device,flow,0.808345097793039
10,31,device,device,flow,0.7768516861499704
31,10,device,device,flow,0.7768516861499704
13,14,device,device,flow,-0.9887980285639514
14,13,device,device,flow,-0.9887980285639514
13,15,device,device,flow,-0.97759775033212
15,13,device,device,flow,-0.97759775033212
13,16,device,device,flow,-0.918678556161232
16,13,device,device,flow,-0.918678556161232
13,19,device,device,flow,-0.9646264947327187
19,13,device,device,flow,-0.9646264947327187
13,21,device,device,flow,-0.9646264947327187
21,13,device,device,flow,-0.9646264947327187
13,24,device,device,flow,-0.7827258791593872
24,13,device,device,flow,-0.7827258791593872
13,31,device,device,flow,-0.7538511364288891
31,13,device,device,flow,-0.7538511364288891
14,15,device,device,flow,0.9717972148920843
15,14,device,device,flow,0.9717972148920843
14,16,device,device,flow,0.9153616069523
16,14,device,device,flow,0.9153616069523
14,19,device,device,flow,0.9598532511524188
19,14,device,device,flow,0.9598532511524188
14,21,device,device,flow,0.9598532511524188
21,14,device,device,flow,0.9598532511524188
14,24,device,device,flow,0.7758062293844706
24,14,device,device,flow,0.7758062293844706
15,16,device,device,flow,0.9579477569191206
16,15,device,device,flow,0.9579477569191206
15,19,device,device,flow,0.9936654596278469
19,15,device,device,flow,0.9936654596278469
15,21,device,device,flow,0.9936654596278469
21,15,device,device,flow,0.9936654596278469
15,23,device,device,flow,0.75985317161343
23,15,device,device,flow,0.75985317161343
15,24,device,device,flow,0.8030438384262255
24,15,device,device,flow,0.8030438384262255
15,31,device,device,flow,0.7717224472541523
31,15,device,device,flow,0.7717224472541523
16,19,device,device,flow,0.9841198770526449
19,16,device,device,flow,0.9841198770526449
16,21,device,device,flow,0.9841198770526449
21,16,device,device,flow,0.9841198770526449
16,23,device,device,flow,0.7525808087158666
23,16,device,device,flow,0.7525808087158666
16,24,device,device,flow,0.7955084782561938
24,16,device,device,flow,0.7955084782561938
16,31,device,device,flow,0.7645151858620489
31,16,device,device,flow,0.7645151858620489
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
19,23,device,device,flow,0.76472124147985
23,19,device,device,flow,0.76472124147985
19,24,device,device,flow,0.808345097793039
24,19,device,device,flow,0.808345097793039
19,31,device,device,flow,0.7768516861499704
31,19,device,device,flow,0.7768516861499704
21,23,device,device,flow,0.76472124147985
23,21,device,device,flow,0.76472124147985
21,24,device,device,flow,0.808345097793039
24,21,device,device,flow,0.808345097793039
21,31,device,device,flow,0.7768516861499704
31,21,device,device,flow,0.7768516861499704
23,24,device,device,flow,0.9814181022091786
24,23,device,device,flow,0.9814181022091786
23,27,device,device,flow,0.941299240619571
27,23,device,device,flow,0.941299240619571
23,31,device,device,flow,0.9741196635121736
31,23,device,device,flow,0.9741196635121736
24,27,device,device,flow,0.8888795947749628
27,24,device,device,flow,0.8888795947749628
24,31,device,device,flow,0.9851238063089851
31,24,device,device,flow,0.9851238063089851
25,41,device,device,flow,0.7521214460204506
41,25,device,device,flow,0.7521214460204506
25,52,device,device,flow,-0.7891857304746326
52,25,device,device,flow,-0.7891857304746326
26,54,device,device,flow,0.8553808922815146
54,26,device,device,flow,0.8553808922815146
26,56,device,device,flow,0.9702811771190594
56,26,device,device,flow,0.9702811771190594
27,31,device,device,flow,0.9123367344782494
31,27,device,device,flow,0.9123367344782494
33,42,device,device,flow,0.8676490472613482
42,33,device,device,flow,0.8676490472613482
51,53,device,device,flow,0.9590154158553991
53,51,device,device,flow,0.9590154158553991
54,56,device,device,flow,0.9482613936893305
56,54,device,device,flow,0.9482613936893305
