src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.8045237735671841
8,7,device,device,flow,-0.8045237735671841
7,9,device,device,flow,0.9859699871747125
9,7,device,device,flow,0.9859699871747125
7,13,device,device,flow,-0.7845745596333746
13,7,device,device,flow,-0.7845745596333746
7,14,device,device,flow,-0.8149464070144014
14,7,device,device,flow,-0.8149464070144014
7,15,device,device,flow,-0.7928536179532898
15,7,device,device,flow,-0.7928536179532898
8,9,device,device,flow,-0.7770870206154741
9,8,device,device,flow,-0.7770870206154741
8,14,device,device,flow,0.7505931308957404
14,8,device,device,flow,0.7505931308957404
8,15,device,device,flow,0.9281147191860842
15,8,device,device,flow,0.9281147191860842
9,13,device,device,flow,-0.7684534070886643
13,9,device,device,flow,-0.7684534070886643
9,14,device,device,flow,-0.7971707478776442
14,9,device,device,flow,-0.7971707478776442
9,15,device,device,flow,-0.7677254521696416
15,9,device,device,flow,-0.7677254521696416
13,14,device,device,flow,0.8079114104498228
14,13,device,device,flow,0.8079114104498228
13,25,device,device,flow,-0.7549766059153538
25,13,device,device,flow,-0.7549766059153538
14,25,device,device,flow,-0.9171559775824332
25,14,device,device,flow,-0.9171559775824332
14,35,device,device,flow,-0.9064647165584169
35,14,device,device,flow,-0.9064647165584169
23,24,device,device,flow,0.948977954978458
24,23,device,device,flow,0.948977954978458
23,27,device,device,flow,0.9161615636173377
27,23,device,device,flow,0.9161615636173377
23,28,device,device,flow,-0.7512102060274619
28,23,device,device,flow,-0.7512102060274619
23,31,device,device,flow,0.9230360017255909
31,23,device,device,flow,0.9230360017255909
24,27,device,device,flow,0.7871726442026091
27,24,device,device,flow,0.7871726442026091
24,28,device,device,flow,-0.802446077313379
28,24,device,device,flow,-0.802446077313379
24,31,device,device,flow,0.9761617220472879
31,24,device,device,flow,0.9761617220472879
25,35,device,device,flow,0.8241692465226966
35,25,device,device,flow,0.8241692465226966
26,54,device,device,flow,0.8651025780022785
54,26,device,device,flow,0.8651025780022785
26,56,device,device,flow,0.9702811771190587
56,26,device,device,flow,0.9702811771190587
27,31,device,device,flow,0.7611194729253271
31,27,device,device,flow,0.7611194729253271
28,31,device,device,flow,-0.8403874171877593
31,28,device,device,flow,-0.8403874171877593
33,42,device,device,flow,0.8011921443337225
42,33,device,device,flow,0.8011921443337225
35,41,device,device,flow,0.7805865685988287
41,35,device,device,flow,0.7805865685988287
51,53,device,device,flow,0.9568190377077254
53,51,device,device,flow,0.9568190377077254
54,56,device,device,flow,0.7974911117259992
56,54,device,device,flow,0.7974911117259992
