src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9609292458784016
9,7,device,device,flow,0.9609292458784016
7,35,device,device,flow,0.7842365887402823
35,7,device,device,flow,0.7842365887402823
8,33,device,device,flow,-0.9459154460341472
33,8,device,device,flow,-0.9459154460341472
8,35,device,device,flow,-0.8514878760921474
35,8,device,device,flow,-0.8514878760921474
8,42,device,device,flow,-0.9652969458820231
42,8,device,device,flow,-0.9652969458820231
9,35,device,device,flow,0.7768168453635237
35,9,device,device,flow,0.7768168453635237
10,14,device,device,flow,0.8189396917458915
14,10,device,device,flow,0.8189396917458915
10,15,device,device,flow,0.9923818687364551
15,10,device,device,flow,0.9923818687364551
10,16,device,device,flow,0.9852108844861757
16,10,device,device,flow,0.9852108844861757
10,19,device,device,flow,0.9920525251919083
19,10,device,device,flow,0.9920525251919083
13,21,device,device,flow,0.8804726536471307
21,13,device,device,flow,0.8804726536471307
14,15,device,device,flow,0.8251577011543568
15,14,device,device,flow,0.8251577011543568
14,16,device,device,flow,0.8031010146237344
16,14,device,device,flow,0.8031010146237344
14,19,device,device,flow,0.8264181694022306
19,14,device,device,flow,0.8264181694022306
15,16,device,device,flow,0.9669318590868137
16,15,device,device,flow,0.9669318590868137
15,19,device,device,flow,0.9951536119570442
19,15,device,device,flow,0.9951536119570442
16,19,device,device,flow,0.9773809458010636
19,16,device,device,flow,0.9773809458010636
23,24,device,device,flow,0.9877579288058543
24,23,device,device,flow,0.9877579288058543
23,27,device,device,flow,0.9665422866758883
27,23,device,device,flow,0.9665422866758883
23,31,device,device,flow,0.9708143811241309
31,23,device,device,flow,0.9708143811241309
24,27,device,device,flow,0.9310540510714971
27,24,device,device,flow,0.9310540510714971
24,31,device,device,flow,0.9830801045311524
31,24,device,device,flow,0.9830801045311524
25,43,device,device,flow,0.8093885580522762
43,25,device,device,flow,0.8093885580522762
27,31,device,device,flow,0.9321496496340894
31,27,device,device,flow,0.9321496496340894
33,35,device,device,flow,0.8328728105819546
35,33,device,device,flow,0.8328728105819546
33,42,device,device,flow,0.9800229914105998
42,33,device,device,flow,0.9800229914105998
34,45,device,device,flow,0.7838765693174766
45,34,device,device,flow,0.7838765693174766
34,51,device,device,flow,0.8392396338735152
51,34,device,device,flow,0.8392396338735152
34,53,device,device,flow,0.8448096581550565
53,34,device,device,flow,0.8448096581550565
35,42,device,device,flow,0.864315005813347
42,35,device,device,flow,0.864315005813347
45,51,device,device,flow,0.8645092469999934
51,45,device,device,flow,0.8645092469999934
45,53,device,device,flow,0.8755534577909256
53,45,device,device,flow,0.8755534577909256
51,53,device,device,flow,0.9754601240911804
53,51,device,device,flow,0.9754601240911804
