src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.9559931469802136
9,7,device,device,flow,0.9559931469802136
8,25,device,device,flow,0.7901112504359953
25,8,device,device,flow,0.7901112504359953
10,13,device,device,flow,-0.815686259448334
13,10,device,device,flow,-0.815686259448334
10,14,device,device,flow,0.8110750765003071
14,10,device,device,flow,0.8110750765003071
10,15,device,device,flow,0.9239101463085501
15,10,device,device,flow,0.9239101463085501
10,16,device,device,flow,0.9550329376979163
16,10,device,device,flow,0.9550329376979163
10,19,device,device,flow,1.0
19,10,device,device,flow,1.0
10,21,device,device,flow,1.0
21,10,device,device,flow,1.0
12,35,device,device,flow,-0.8114880545308009
35,12,device,device,flow,-0.8114880545308009
13,14,device,device,flow,-0.8508299064722769
14,13,device,device,flow,-0.8508299064722769
13,15,device,device,flow,-0.8924426680339856
15,13,device,device,flow,-0.8924426680339856
13,19,device,device,flow,-0.815686259448334
19,13,device,device,flow,-0.815686259448334
13,21,device,device,flow,-0.815686259448334
21,13,device,device,flow,-0.815686259448334
14,15,device,device,flow,0.8645424679532769
15,14,device,device,flow,0.8645424679532769
14,19,device,device,flow,0.8110750765003071
19,14,device,device,flow,0.8110750765003071
14,21,device,device,flow,0.8110750765003071
21,14,device,device,flow,0.8110750765003071
15,16,device,device,flow,0.7689706452263514
16,15,device,device,flow,0.7689706452263514
15,19,device,device,flow,0.9239101463085501
19,15,device,device,flow,0.9239101463085501
15,21,device,device,flow,0.9239101463085501
21,15,device,device,flow,0.9239101463085501
16,19,device,device,flow,0.9550329376979164
19,16,device,device,flow,0.9550329376979164
16,21,device,device,flow,0.9550329376979164
21,16,device,device,flow,0.9550329376979164
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9671893351914702
24,23,device,device,flow,0.9671893351914702
23,27,device,device,flow,0.9007037714625615
27,23,device,device,flow,0.9007037714625615
23,31,device,device,flow,0.9483989572746103
31,23,device,device,flow,0.9483989572746103
24,27,device,device,flow,0.8155116307830274
27,24,device,device,flow,0.8155116307830274
24,31,device,device,flow,0.9700459348368344
31,24,device,device,flow,0.9700459348368344
25,35,device,device,flow,0.8054877044533667
35,25,device,device,flow,0.8054877044533667
26,54,device,device,flow,0.7717471934518269
54,26,device,device,flow,0.7717471934518269
26,56,device,device,flow,0.9194164719925229
56,26,device,device,flow,0.9194164719925229
27,31,device,device,flow,0.8597854132541609
31,27,device,device,flow,0.8597854132541609
34,45,device,device,flow,0.7969205110495626
45,34,device,device,flow,0.7969205110495626
34,51,device,device,flow,0.7962347548558227
51,34,device,device,flow,0.7962347548558227
34,53,device,device,flow,0.7798522642974289
53,34,device,device,flow,0.7798522642974289
45,51,device,device,flow,0.7741526782872842
51,45,device,device,flow,0.7741526782872842
45,53,device,device,flow,0.7589057054030225
53,45,device,device,flow,0.7589057054030225
51,53,device,device,flow,0.9678520421372638
53,51,device,device,flow,0.9678520421372638
54,56,device,device,flow,0.8855845255764233
56,54,device,device,flow,0.8855845255764233
