src_global,dst_global,src_type,dst_type,edge_type,weight
7,9,device,device,flow,0.959923127485207
9,7,device,device,flow,0.959923127485207
8,33,device,device,flow,-0.9154216624066844
33,8,device,device,flow,-0.9154216624066844
8,35,device,device,flow,-0.7986118598030008
35,8,device,device,flow,-0.7986118598030008
8,42,device,device,flow,-0.9115738630923668
42,8,device,device,flow,-0.9115738630923668
10,13,device,device,flow,-0.9726082148342138
13,10,device,device,flow,-0.9726082148342138
10,14,device,device,flow,0.9484306620323194
14,10,device,device,flow,0.9484306620323194
10,15,device,device,flow,0.9916146881110661
15,10,device,device,flow,0.9916146881110661
10,16,device,device,flow,0.9851829422642713
16,10,device,device,flow,0.9851829422642713
10,19,device,device,flow,0.9920337292203003
19,10,device,device,flow,0.9920337292203003
10,21,device,device,flow,0.9920337292203003
21,10,device,device,flow,0.9920337292203003
13,14,device,device,flow,-0.9616230252150587
14,13,device,device,flow,-0.9616230252150587
13,15,device,device,flow,-0.9844800134427228
15,13,device,device,flow,-0.9844800134427228
13,16,device,device,flow,-0.9443131906395522
16,13,device,device,flow,-0.9443131906395522
13,19,device,device,flow,-0.9802710997108438
19,13,device,device,flow,-0.9802710997108438
13,21,device,device,flow,-0.9802710997108438
21,13,device,device,flow,-0.9802710997108438
14,15,device,device,flow,0.9569663127737582
15,14,device,device,flow,0.9569663127737582
14,16,device,device,flow,0.9198697696131297
16,14,device,device,flow,0.9198697696131297
14,19,device,device,flow,0.9526608153591833
19,14,device,device,flow,0.9526608153591833
14,21,device,device,flow,0.9526608153591833
21,14,device,device,flow,0.9526608153591833
15,16,device,device,flow,0.9714690374564301
16,15,device,device,flow,0.9714690374564301
15,19,device,device,flow,0.9989545376300583
19,15,device,device,flow,0.9989545376300583
15,21,device,device,flow,0.9989545376300583
21,15,device,device,flow,0.9989545376300583
16,19,device,device,flow,0.9773347081786535
19,16,device,device,flow,0.9773347081786535
16,21,device,device,flow,0.9773347081786535
21,16,device,device,flow,0.9773347081786535
19,21,device,device,flow,1.0
21,19,device,device,flow,1.0
23,24,device,device,flow,0.9870530844453692
24,23,device,device,flow,0.9870530844453692
23,27,device,device,flow,0.9923430360933826
27,23,device,device,flow,0.9923430360933826
23,31,device,device,flow,0.965820146526695
31,23,device,device,flow,0.965820146526695
24,27,device,device,flow,0.9697561395393616
27,24,device,device,flow,0.9697561395393616
24,31,device,device,flow,0.9787756615014588
31,24,device,device,flow,0.9787756615014588
25,43,device,device,flow,0.8210843359733977
43,25,device,device,flow,0.8210843359733977
27,31,device,device,flow,0.9486533009093648
31,27,device,device,flow,0.9486533009093648
33,35,device,device,flow,0.878538222229977
35,33,device,device,flow,0.878538222229977
33,42,device,device,flow,0.968902589168908
42,33,device,device,flow,0.968902589168908
34,45,device,device,flow,0.7900950753250273
45,34,device,device,flow,0.7900950753250273
35,42,device,device,flow,0.9161652292986918
42,35,device,device,flow,0.9161652292986918
35,51,device,device,flow,0.8396912039550163
51,35,device,device,flow,0.8396912039550163
35,53,device,device,flow,0.8490175478027777
53,35,device,device,flow,0.8490175478027777
51,53,device,device,flow,0.9835164359019489
53,51,device,device,flow,0.9835164359019489
