src_global,dst_global,src_type,dst_type,edge_type,weight
7,8,device,device,flow,-0.7871761661324239
8,7,device,device,flow,-0.7871761661324239
7,9,device,device,flow,0.9870836119686329
9,7,device,device,flow,0.9870836119686329
7,14,device,device,flow,-0.8157323724643752
14,7,device,device,flow,-0.8157323724643752
7,15,device,device,flow,-0.8031874121126343
15,7,device,device,flow,-0.8031874121126343
7,42,device,device,flow,0.761653614503215
42,7,device,device,flow,0.761653614503215
8,9,device,device,flow,-0.759626507421094
9,8,device,device,flow,-0.759626507421094
8,15,device,device,flow,0.9085238269132586
15,8,device,device,flow,0.9085238269132586
9,14,device,device,flow,-0.8006162827686043
14,9,device,device,flow,-0.8006162827686043
9,15,device,device,flow,-0.7805163334338358
15,9,device,device,flow,-0.7805163334338358
12,14,device,device,flow,-0.7521539667610697
14,12,device,device,flow,-0.7521539667610697
12,25,device,device,flow,0.8770760187769278
25,12,device,device,flow,0.8770760187769278
12,43,device,device,flow,0.8026992986582492
43,12,device,device,flow,0.8026992986582492
14,25,device,device,flow,-0.9211014928885853
25,14,device,device,flow,-0.9211014928885853
14,35,device,device,flow,-0.9112620089490503
35,14,device,device,flow,-0.9112620089490503
14,42,device,device,flow,-0.8610021470783941
42,14,device,device,flow,-0.8610021470783941
23,24,device,device,flow,0.946665283363954
24,23,device,device,flow,0.946665283363954
23,27,device,device,flow,0.8875313433331993
27,23,device,device,flow,0.8875313433331993
23,31,device,device,flow,0.915250458829247
31,23,device,device,flow,0.915250458829247
24,27,device,device,flow,0.7607335041862084
27,24,device,device,flow,0.7607335041862084
24,31,device,device,flow,0.951866897355597
31,24,device,device,flow,0.951866897355597
25,35,device,device,flow,0.8200012896875307
35,25,device,device,flow,0.8200012896875307
25,43,device,device,flow,0.7661884714966549
43,25,device,device,flow,0.7661884714966549
26,56,device,device,flow,0.7764353052841341
56,26,device,device,flow,0.7764353052841341
27,31,device,device,flow,0.7791759943967821
31,27,device,device,flow,0.7791759943967821
35,42,device,device,flow,0.8373459092032468
42,35,device,device,flow,0.8373459092032468
51,53,device,device,flow,0.9768585165421532
53,51,device,device,flow,0.9768585165421532
54,56,device,device,flow,0.929076696308236
56,54,device,device,flow,0.929076696308236
